id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
1055239,WV,INDIVIDUAL,6 years,ECPI University,B,OWN,11-12-2021,13-07-2021,12-09-2021,Fully Paid,12-10-2021,1286795,Debt consolidation,B4," 36 months",Not Verified,60500,0.1791,568.06,0.1242,17000,31,18434
789544,NY,INDIVIDUAL,6 years,20th Century Fox FCU,B,OWN,11-06-2021,16-05-2021,13-02-2021,Fully Paid,13-03-2021,993472,Debt consolidation,B5," 36 months",Not Verified,41000,0.2224,166.05,0.1199,5000,35,5740
485710,MI,INDIVIDUAL,7 years,The Home Depot,B,OWN,10-02-2021,16-05-2021,13-03-2021,Fully Paid,13-04-2021,550408,Debt consolidation,B2," 36 months",Not Verified,35000,0.1159,323.85,0.1025,10000,16,11659
662580,MO,INDIVIDUAL,7 years,,B,OWN,11-02-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,847317,Debt consolidation,B4," 36 months",Not Verified,42900,0.0269,65.24,0.1074,2000,11,2349
485240,AZ,INDIVIDUAL,8 years,,B,OWN,10-02-2021,12-02-2021,12-03-2021,Fully Paid,12-04-2021,618132,Debt consolidation,B1," 36 months",Not Verified,250000,0.0495,483.16,0.0988,15000,23,16541
1035385,FL,INDIVIDUAL,8 years,Product Quest mfg,B,OWN,11-11-2021,15-12-2021,14-03-2021,Fully Paid,14-04-2021,1265005,Debt consolidation,B2," 36 months",Not Verified,35000,0.1015,325.74,0.1065,10000,6,11600
457833,NH,INDIVIDUAL,< 1 year,Body Scapes Fitness,B,OWN,09-11-2021,12-11-2021,12-03-2021,Fully Paid,12-04-2021,569499,Debt consolidation,B1," 36 months",Not Verified,42000,0.092,341.16,0.1114,10400,23,12134
448786,NH,INDIVIDUAL,< 1 year,,B,OWN,09-10-2021,10-05-2021,10-05-2021,Fully Paid,10-06-2021,550950,Debt consolidation,B2," 36 months",Not Verified,40000,0.1824,197.82,0.1148,6000,19,6373
368374,MO,INDIVIDUAL,< 1 year,Toky Branding and Design,B,OWN,09-01-2021,09-10-2021,09-10-2021,Fully Paid,09-11-2021,382804,Debt consolidation,B2," 36 months",Not Verified,54996,0.2141,394.36,0.1126,12000,31,12916
512508,CA,INDIVIDUAL,< 1 year,Zynga,B,OWN,10-05-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,662169,Debt consolidation,B3," 36 months",Not Verified,48000,0.235,651.2,0.1062,20000,23,23444
1037805,CA,INDIVIDUAL,< 1 year,"H&T Seafood Inc,",B,OWN,11-11-2021,16-01-2021,14-05-2021,Fully Paid,14-06-2021,1267498,Debt consolidation,B4," 36 months",Not Verified,24000,0.1765,237.25,0.1242,7100,15,8474
463390,NY,INDIVIDUAL,< 1 year,Seealed Air Copr,B,OWN,09-12-2021,10-04-2021,10-04-2021,Fully Paid,10-05-2021,580155,Debt consolidation,B4," 36 months",Not Verified,60000,0.219,807.53,0.1218,24250,33,24972
478785,NY,INDIVIDUAL,3 years,cwi,B,OWN,10-01-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,607995,Debt consolidation,B5," 36 months",Not Verified,30000,0.2268,378.48,0.1136,11500,12,13690
801105,TX,INDIVIDUAL,4 years,Seawinns Security INC,B,OWN,11-07-2021,14-05-2021,13-01-2021,Fully Paid,13-02-2021,1006650,Debt consolidation,B5," 36 months",Not Verified,19200,0.0188,99.63,0.1199,3000,8,3427
687114,NC,INDIVIDUAL,3 years,Ru San's,B,OWN,11-03-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,877056,Debt consolidation,B4," 36 months",Not Verified,27000,0.068,352.25,0.1074,10800,24,12928
504030,TX,INDIVIDUAL,1 year,University of Houston,B,OWN,10-05-2021,16-05-2021,11-11-2021,Fully Paid,11-12-2021,648831,Debt consolidation,B1," 36 months",Not Verified,25000,0.2208,161.06,0.0988,5000,20,5583
735256,TX,INDIVIDUAL,1 year,Grocers Supply,B,OWN,11-04-2021,15-12-2021,12-08-2021,Fully Paid,12-09-2021,931909,Debt consolidation,B2," 36 months",Not Verified,35004,0.2993,290.41,0.1,9000,13,9930
439465,AZ,INDIVIDUAL,1 year,RBI Management Services LLC,B,OWN,09-09-2021,10-10-2021,10-09-2021,Fully Paid,10-10-2021,530910,Debt consolidation,B5," 36 months",Not Verified,39996,0.1362,267.74,0.1253,8000,15,8871
511131,CA,INDIVIDUAL,10+ years,Fresenius Medical care,B,OWN,10-05-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,660163,Debt consolidation,B1," 36 months",Not Verified,93000,0.2292,322.11,0.0988,10000,33,11597
447810,IL,INDIVIDUAL,10+ years,Conserv FS,B,OWN,09-10-2021,12-03-2021,12-02-2021,Fully Paid,12-03-2021,548854,Debt consolidation,B4," 36 months",Not Verified,31200,0.2277,333,0.1218,10000,22,11870
533539,CT,INDIVIDUAL,2 years,Napoli Foods,B,OWN,10-07-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,689628,Debt consolidation,B2," 36 months",Not Verified,30000,0.0292,96.24,0.1075,2950,5,3464
577566,AL,INDIVIDUAL,2 years,State of Alabama,B,OWN,10-09-2021,15-04-2021,13-09-2021,Fully Paid,13-10-2021,742698,Debt consolidation,B5," 36 months",Not Verified,42240,0.1145,397.77,0.1186,12000,29,14322
781191,NY,INDIVIDUAL,4 years,"Simon and Schuster, Inc.",B,OWN,11-06-2021,16-04-2021,14-07-2021,Fully Paid,14-08-2021,984023,Debt consolidation,B5," 36 months",Not Verified,50000,0.1766,167.56,0.1262,5000,10,6032
449589,DE,INDIVIDUAL,4 years,A Work of Faith Community Outreach Corp,B,OWN,09-10-2021,15-05-2021,10-05-2021,Fully Paid,10-06-2021,552326,Debt consolidation,B5," 36 months",Not Verified,28000,0.1093,408.29,0.1253,12200,13,12920
458938,OH,INDIVIDUAL,5 years,Info-Link Technologies Inc.,B,OWN,09-11-2021,16-05-2021,12-08-2021,Fully Paid,12-09-2021,571706,Debt consolidation,B3," 36 months",Not Verified,84000,0.1467,662.68,0.1183,20000,15,23818
473726,FL,INDIVIDUAL,5 years,Sarasota County Fire Dept.,B,OWN,10-01-2021,12-02-2021,12-02-2021,Fully Paid,12-03-2021,598928,Debt consolidation,B3," 36 months",Not Verified,54000,0.2198,265.08,0.1183,8000,17,9377
455997,CA,INDIVIDUAL,6 years,"Music Exchange, Inc.",B,OWN,09-11-2021,11-01-2021,11-01-2021,Fully Paid,11-02-2021,565931,Debt consolidation,B1," 36 months",Not Verified,40000,0.1671,393.65,0.1114,12000,21,13313
461745,GA,INDIVIDUAL,6 years,"Smith, Adcock & Company CPA",B,OWN,09-12-2021,15-10-2021,12-03-2021,Fully Paid,12-04-2021,577286,Debt consolidation,B2," 36 months",Not Verified,80000,0.099,824.22,0.1148,25000,42,29295
1047652,MI,INDIVIDUAL,7 years,Mercy VNS and Hospice Services,B,OWN,11-12-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,1278751,Debt consolidation,B5," 36 months",Not Verified,25899,0.2326,209.66,0.1269,6250,37,7548
493917,MO,INDIVIDUAL,8 years,Hawthorn Bank,B,OWN,10-03-2021,13-05-2021,11-03-2021,Fully Paid,11-04-2021,632136,Debt consolidation,B2," 36 months",Not Verified,53000,0.1195,518.16,0.1025,16000,69,17280
367376,PA,INDIVIDUAL,8 years,Ruthrauff-Sauer LLC,B,OWN,08-12-2021,16-05-2021,10-10-2021,Fully Paid,10-11-2021,380921,Debt consolidation,B5," 36 months",Not Verified,45000,0.2187,266.52,0.1221,8000,11,9247
424625,DE,INDIVIDUAL,< 1 year,The Vanguard Group,B,OWN,09-07-2021,11-01-2021,11-01-2021,Fully Paid,11-02-2021,500521,Debt consolidation,B3," 36 months",Not Verified,41600,0.1737,429.18,0.1158,13000,16,14786
454334,NY,INDIVIDUAL,< 1 year,noyes memorial hospital,B,OWN,09-11-2021,16-05-2021,12-06-2021,Fully Paid,12-07-2021,562530,Debt consolidation,B5," 36 months",Not Verified,28000,0.2254,108.77,0.1253,3250,27,3931
767799,MO,INDIVIDUAL,4 years,ATK,B,OWN,11-05-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,968961,Debt consolidation,B3," 36 months",Not Verified,80000,0.2196,157.13,0.1099,4800,41,5656
946504,KS,INDIVIDUAL,1 year,Surepoint Medical,B,OWN,11-10-2021,16-05-2021,13-09-2021,Fully Paid,13-10-2021,1167255,Debt consolidation,B4," 36 months",Not Verified,40000,0.2108,501.23,0.1242,15000,10,17529
452947,IL,INDIVIDUAL,1 year,,B,OWN,09-10-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,559525,Debt consolidation,B5," 36 months",Not Verified,12996,0.1163,158.97,0.1253,4750,7,5711
415292,KS,INDIVIDUAL,10+ years,Intrust Bank,B,OWN,09-06-2021,16-05-2021,11-08-2021,Fully Paid,11-09-2021,482699,Debt consolidation,B1," 36 months",Not Verified,95004,0.0701,235.54,0.1095,7200,14,8343
489410,NY,INDIVIDUAL,2 years,State Farm Insurance,B,OWN,10-03-2021,16-05-2021,13-03-2021,Fully Paid,13-04-2021,624418,Debt consolidation,B4," 36 months",Not Verified,55000,0.1372,212.78,0.1099,6500,15,7660
580021,CA,INDIVIDUAL,2 years,German Motors,B,OWN,10-09-2021,16-01-2021,11-05-2021,Fully Paid,11-06-2021,745665,Debt consolidation,B5," 36 months",Not Verified,50000,0.1356,185.63,0.1186,5600,20,5895
492279,MD,INDIVIDUAL,4 years,American Capital,B,OWN,10-03-2021,16-05-2021,12-02-2021,Fully Paid,12-03-2021,629506,Debt consolidation,B1," 36 months",Not Verified,92000,0.21,231.92,0.0988,7200,41,8137
473722,CT,INDIVIDUAL,4 years,Sanofi Aventis,B,OWN,10-02-2021,15-10-2021,10-10-2021,Fully Paid,10-11-2021,598917,Debt consolidation,B2," 36 months",Not Verified,93000,0.0271,323.85,0.1025,10000,47,10555
452488,AL,INDIVIDUAL,9 years,lowes,B,OWN,09-10-2021,16-05-2021,12-02-2021,Fully Paid,12-03-2021,558509,Debt consolidation,B3," 36 months",Not Verified,50500,0.0796,198.81,0.1183,6000,37,7033
738358,AZ,INDIVIDUAL,< 1 year,US Federal Courts,B,OWN,11-04-2021,15-03-2021,14-05-2021,Fully Paid,14-06-2021,935714,Debt consolidation,B1," 36 months",Not Verified,34500,0.1579,320.94,0.0963,10000,9,11554
492092,NY,INDIVIDUAL,< 1 year,TheLadders.com,B,OWN,10-03-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,629195,Debt consolidation,B3," 36 months",Not Verified,45000,0.0659,221.41,0.1062,6800,21,7585
873510,CA,INDIVIDUAL,6 years,Kohls Department Stores,B,OWN,11-09-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1087865,Debt consolidation,B1," 36 months",Not Verified,28000,0.0523,225.84,0.0999,7000,14,8130
445996,IL,INDIVIDUAL,10+ years,IL Secretary of State,B,OWN,09-10-2021,16-05-2021,11-09-2021,Fully Paid,11-10-2021,545054,Debt consolidation,B4," 36 months",Not Verified,45996,0.113,832.5,0.1218,25000,41,29239
468599,IL,INDIVIDUAL,10+ years,City of Chicago,B,OWN,09-12-2021,14-03-2021,12-08-2021,Fully Paid,12-09-2021,590309,Debt consolidation,B2," 36 months",Not Verified,79000,0.0688,478.05,0.1148,14500,65,17142
457623,CA,INDIVIDUAL,1 year,Union Bank,C,OWN,09-11-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,569024,Debt consolidation,C1," 36 months",Not Verified,45000,0.1789,336.34,0.1287,10000,27,12073
315594,CA,INDIVIDUAL,1 year,Svendsen's Boat Works,C,OWN,08-04-2021,11-04-2021,11-04-2021,Fully Paid,11-05-2021,315574,Debt consolidation,C4," 36 months",Not Verified,51320,0.2273,166,0.1197,5000,11,5976
539577,SC,INDIVIDUAL,10+ years,jps composite materials,C,OWN,10-07-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,696744,Debt consolidation,C1," 36 months",Not Verified,27336,0.2379,185.93,0.1323,5500,5,6694
495420,IL,INDIVIDUAL,10+ years,,C,OWN,10-03-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,634580,Debt consolidation,C1," 36 months",Not Verified,110000,0.1203,537.06,0.1273,16000,16,19440
486989,NY,INDIVIDUAL,10+ years,Spivak Lipton LLP,C,OWN,10-03-2021,16-04-2021,12-12-2021,Fully Paid,12-01-2022,620727,Debt consolidation,C1," 36 months",Not Verified,66150,0.2275,570.63,0.1273,17000,36,20507
57245,TX,INDIVIDUAL,10+ years,city of beaumont texas,C,OWN,10-03-2021,16-05-2021,13-03-2021,Fully Paid,13-04-2021,138150,Debt consolidation,C2," 36 months",Not Verified,54000,0.0547,40.5,0.1311,1200,31,1458
502960,VA,INDIVIDUAL,10+ years,,C,OWN,10-04-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,647114,Debt consolidation,C2," 36 months",Not Verified,35000,0.1834,134.98,0.1311,4000,27,4859
521334,CA,INDIVIDUAL,10+ years,DRESSAGE EXTENSIONS,C,OWN,10-06-2021,16-05-2021,13-06-2021,Fully Paid,13-07-2021,674147,Debt consolidation,C3," 36 months",Not Verified,50000,0.2443,410.02,0.1398,12000,15,14762
360772,MN,INDIVIDUAL,10+ years,"National Vision, Inc.",C,OWN,08-11-2021,16-05-2021,11-11-2021,Fully Paid,11-12-2021,368691,Debt consolidation,C4," 36 months",Not Verified,39000,0.0929,302.04,0.1272,9000,14,10873
551528,CA,INDIVIDUAL,10+ years,State of California,C,OWN,10-07-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,710737,Debt consolidation,C4," 36 months",Not Verified,75000,0.167,247.31,0.1435,7200,12,8903
474337,CA,INDIVIDUAL,10+ years,city of Oxnard,C,OWN,10-01-2021,11-04-2021,11-03-2021,Fully Paid,11-04-2021,599973,Debt consolidation,C4," 36 months",Not Verified,157000,0.1875,409.65,0.1392,12000,24,13649
477190,DE,INDIVIDUAL,10+ years,cruise vacations,C,OWN,10-01-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,605071,Debt consolidation,C4," 36 months",Not Verified,45500,0.2326,477.92,0.1392,14000,16,17236
480464,NJ,INDIVIDUAL,2 years,Best Buy Service Center 615,C,OWN,10-01-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,610811,Debt consolidation,C2," 36 months",Not Verified,33000,0.1458,371.2,0.1311,11000,8,13241
442884,WI,INDIVIDUAL,2 years,Self,C,OWN,09-09-2021,15-06-2021,11-10-2021,Fully Paid,11-11-2021,538290,Debt consolidation,C3," 36 months",Not Verified,18000,0.2153,215.7,0.1357,6350,10,7562
462312,NM,INDIVIDUAL,2 years,State of New Mexico,C,OWN,09-11-2021,15-01-2021,13-07-2021,Fully Paid,13-08-2021,578261,Debt consolidation,C3," 36 months",Not Verified,33300,0.1114,305.72,0.1357,9000,11,10965
427755,FL,INDIVIDUAL,2 years,National City Bank,C,OWN,10-02-2021,12-04-2021,12-04-2021,Fully Paid,12-05-2021,500726,Debt consolidation,C3," 36 months",Not Verified,35000,0.2225,447.8,0.1348,13200,15,15853
461723,CA,INDIVIDUAL,2 years,Safedesk Solutions,C,OWN,09-12-2021,13-10-2021,11-10-2021,Fully Paid,11-11-2021,577235,Debt consolidation,C3," 36 months",Not Verified,48000,0.088,475.56,0.1357,14000,36,16494
531072,CA,INDIVIDUAL,2 years,Wells Fargo,C,OWN,10-06-2021,16-05-2021,12-11-2021,Fully Paid,12-12-2021,686651,Debt consolidation,C4," 36 months",Not Verified,31200,0.1319,206.09,0.1435,6000,4,7245
780284,VA,INDIVIDUAL,2 years,Congressional Motors,C,OWN,11-06-2021,15-02-2021,13-09-2021,Fully Paid,13-10-2021,983061,Debt consolidation,C4," 36 months",Not Verified,42000,0.1829,69.94,0.1562,2000,7,2479
1037870,HI,INDIVIDUAL,3 years,Hawaiian sun,C,OWN,11-11-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1267766,Debt consolidation,C2," 36 months",Not Verified,35000,0.0795,171.55,0.1427,5000,5,6179
453673,MN,INDIVIDUAL,3 years,Mayo Clinic,C,OWN,09-11-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,561059,Debt consolidation,C3," 36 months",Not Verified,60000,0.1858,543.5,0.1357,16000,34,19506
449944,MN,INDIVIDUAL,3 years,"Midwest Assistance Program, Inc.",C,OWN,09-10-2021,15-04-2021,11-07-2021,Fully Paid,11-08-2021,553012,Debt consolidation,C4," 36 months",Not Verified,67000,0.2158,443.78,0.1392,13000,27,15322
565007,NY,INDIVIDUAL,3 years,Premier home health care,C,OWN,10-08-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,726933,Debt consolidation,C5," 36 months",Not Verified,80000,0.06,345.29,0.1472,10000,13,12208
519239,VA,INDIVIDUAL,4 years,Saturn of Richmond,C,OWN,10-05-2021,13-05-2021,13-06-2021,Fully Paid,13-07-2021,671269,Debt consolidation,C1," 36 months",Not Verified,31000,0.1657,402.77,0.1273,12000,5,14501
548780,CO,INDIVIDUAL,4 years,Furniture Rentals INC.,C,OWN,10-07-2021,15-07-2021,13-08-2021,Fully Paid,13-09-2021,707458,Debt consolidation,C3," 36 months",Not Verified,15000,0.152,136.68,0.1398,4000,6,4921
547775,VA,INDIVIDUAL,4 years,Rockingham Memorial Hospital,C,OWN,10-07-2021,15-10-2021,11-08-2021,Fully Paid,11-09-2021,706316,Debt consolidation,C3," 36 months",Not Verified,24000,0.1335,82.01,0.1398,2400,6,2692
515600,TX,INDIVIDUAL,4 years,CITGO,C,OWN,10-05-2021,14-12-2021,11-08-2021,Fully Paid,11-09-2021,666474,Debt consolidation,C3," 36 months",Not Verified,64500,0.0484,407.11,0.1348,12000,18,13685
459627,NY,INDIVIDUAL,5 years,Crystal Run Healthcare,C,OWN,09-11-2021,16-05-2021,12-09-2021,Fully Paid,12-10-2021,573049,Debt consolidation,C2," 36 months",Not Verified,28672.8,0.213,157.18,0.1322,4650,22,5653
589404,NM,INDIVIDUAL,5 years,Deep Web Technologies,C,OWN,10-09-2021,16-05-2021,13-04-2021,Fully Paid,13-05-2021,757176,Debt consolidation,C3," 36 months",Not Verified,64999.92,0.1353,341.68,0.1398,10000,17,12220
451663,CA,INDIVIDUAL,7 years,Chaffey Joint Union High School District,C,OWN,09-11-2021,16-01-2021,12-11-2021,Fully Paid,12-12-2021,556696,Debt consolidation,C1," 36 months",Not Verified,58000,0.043,470.87,0.1287,14000,35,16951
476510,IL,INDIVIDUAL,7 years,Command Transportation,C,OWN,10-01-2021,16-05-2021,12-02-2021,Fully Paid,12-03-2021,603673,Debt consolidation,C4," 36 months",Not Verified,100000,0.1752,614.47,0.1392,18000,26,21594
359970,NJ,INDIVIDUAL,8 years,Thomson Reuters,C,OWN,08-11-2021,10-06-2021,10-06-2021,Fully Paid,10-07-2021,367476,Debt consolidation,C5," 36 months",Not Verified,203500,0.0702,674.27,0.1304,20000,32,23226
428096,PA,INDIVIDUAL,< 1 year,,C,OWN,09-07-2021,16-05-2021,12-08-2021,Fully Paid,12-09-2021,506243,Debt consolidation,C2," 36 months",Not Verified,45000,0.0832,268.95,0.1284,8000,8,9682
544915,OH,INDIVIDUAL,< 1 year,Massage Envy,C,OWN,10-07-2021,16-05-2021,12-07-2021,Fully Paid,12-08-2021,702859,Debt consolidation,C2," 36 months",Not Verified,19764,0.1579,163.15,0.1361,4800,13,5647
459400,NJ,INDIVIDUAL,< 1 year,Minding Miracles,C,OWN,09-12-2021,10-10-2021,10-10-2021,Fully Paid,10-11-2021,572604,Debt consolidation,C3," 36 months",Not Verified,56400,0.2206,679.37,0.1357,20000,43,22024
595846,NJ,INDIVIDUAL,1 year,Logiaticare,C,OWN,10-10-2021,11-03-2021,11-03-2021,Fully Paid,11-04-2021,764947,Debt consolidation,C5," 36 months",Not Verified,27996,0.0952,145.02,0.1472,4200,26,4446
496602,RI,INDIVIDUAL,10+ years,CITIZENS FINANCIAL GROUP,C,OWN,10-03-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,636371,Debt consolidation,C1," 36 months",Not Verified,55000,0.2121,486.72,0.1273,14500,20,17523
449735,GA,INDIVIDUAL,2 years,Invision Inc.,C,OWN,09-10-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,552611,Debt consolidation,C4," 36 months",Not Verified,95000,0.1123,737.36,0.1392,21600,26,26545
351591,NM,INDIVIDUAL,4 years,Atlantic Aviation,C,OWN,08-07-2021,16-01-2021,11-02-2021,Fully Paid,11-03-2021,352588,Debt consolidation,C2," 36 months",Not Verified,35000,0.1066,246.75,0.1134,7500,11,8849
593304,AL,INDIVIDUAL,1 year,Grove Hill Memorial Hospital,C,OWN,10-10-2021,16-03-2021,12-10-2021,Fully Paid,12-11-2021,761948,Debt consolidation,C3," 36 months",Not Verified,30000,0.238,252.64,0.1298,7500,28,8859
374403,NY,INDIVIDUAL,10+ years,LP Speedy Spa,C,OWN,09-01-2021,16-02-2021,12-02-2021,Fully Paid,12-03-2021,395518,Debt consolidation,C4," 36 months",Not Verified,75000,0.0475,203.54,0.1347,6000,19,7332
568333,MO,INDIVIDUAL,10+ years,GKN Aerospace,C,OWN,10-08-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,731144,Debt consolidation,C4," 36 months",Not Verified,70000,0.1548,549.57,0.1435,16000,25,19786
866011,CA,INDIVIDUAL,4 years,United States Postal Service,C,OWN,11-08-2021,14-03-2021,12-10-2021,Fully Paid,12-11-2021,1079396,Debt consolidation,C2," 36 months",Not Verified,50460.8,0.2245,203.59,0.1349,6000,8,6752
857545,OK,INDIVIDUAL,5 years,Anadarko Public Schools,C,OWN,11-08-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,1070016,Debt consolidation,C3," 36 months",Not Verified,38400,0.1003,341.73,0.1399,10000,16,11044
458149,OH,INDIVIDUAL,5 years,Ashland County,C,OWN,09-11-2021,11-08-2021,11-07-2021,Fully Paid,11-08-2021,570008,Debt consolidation,C5," 36 months",Not Verified,46976,0.2284,377.37,0.1426,11000,27,13016
540768,PA,INDIVIDUAL,6 years,La forno Pizza,C,OWN,10-07-2021,16-02-2021,11-08-2021,Fully Paid,11-09-2021,698125,Debt consolidation,C2," 36 months",Not Verified,12000,0.024,101.97,0.1361,3000,7,3393
549483,IL,INDIVIDUAL,6 years,MSC INDUSTRIAL SUPPLY,C,OWN,10-07-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,708329,Debt consolidation,C5," 36 months",Not Verified,38400,0.2028,345.29,0.1472,10000,17,12431
482197,MD,INDIVIDUAL,7 years,Spectrumk12,C,OWN,10-02-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,613364,Debt consolidation,C2," 36 months",Not Verified,87000,0.1124,506.18,0.1311,15000,53,18223
1020983,CT,INDIVIDUAL,7 years,WANHO,C,OWN,11-11-2021,16-04-2021,14-09-2021,Fully Paid,14-10-2021,1249784,Debt consolidation,C3," 36 months",Not Verified,56000,0.1666,34.5,0.1465,1000,32,1239
459642,IL,INDIVIDUAL,< 1 year,MICROWAY SYSTEMS,C,OWN,09-11-2021,13-08-2021,12-11-2021,Fully Paid,12-12-2021,573075,Debt consolidation,C1," 36 months",Not Verified,28500,0.1229,161.44,0.1287,4800,7,5840
559607,CA,INDIVIDUAL,6 years,wells fargo bank,C,OWN,10-08-2021,16-04-2021,12-04-2021,Fully Paid,12-05-2021,720354,Debt consolidation,C3," 36 months",Not Verified,33600,0.1743,328.02,0.1398,9600,31,11323
535696,LA,INDIVIDUAL,7 years,"Lewis, Inc.",C,OWN,10-06-2021,11-01-2021,11-01-2021,Fully Paid,11-02-2021,692169,Debt consolidation,C1," 36 months",Not Verified,44000,0.1072,169.03,0.1323,5000,17,5232
630038,KS,INDIVIDUAL,< 1 year,Milford Nature Center,C,OWN,10-12-2021,16-05-2021,13-09-2021,Fully Paid,13-10-2021,807217,Debt consolidation,C5," 36 months",Not Verified,16800,0.2086,54.47,0.1372,1600,13,1957
1040902,CA,INDIVIDUAL,1 year,Thibiant International,C,OWN,11-11-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1270910,Debt consolidation,C4," 36 months",Not Verified,22300,0.2142,131.37,0.1527,3775,25,4696
778012,OK,INDIVIDUAL,1 year,Mazzios,C,OWN,11-06-2021,15-04-2021,12-09-2021,Fully Paid,12-10-2021,980545,Debt consolidation,C5," 36 months",Not Verified,25200,0.1843,111.29,0.1523,3200,17,3710
597281,MI,INDIVIDUAL,10+ years,Tetra Tech,C,OWN,10-10-2021,12-07-2021,11-10-2021,Fully Paid,11-11-2021,766672,Debt consolidation,C5," 36 months",Not Verified,56000,0.1459,414.35,0.1472,12000,35,13432
413897,CA,INDIVIDUAL,2 years,Grubb and Ellis,C,OWN,09-07-2021,15-08-2021,10-03-2021,Fully Paid,10-04-2021,467663,Debt consolidation,C2," 36 months",Not Verified,69996,0.173,268.95,0.1284,8000,10,8558
