id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
612473,OR,INDIVIDUAL,3 years,Yamhill County Sheriff's Office,D,MORTGAGE,10-11-2021,16-05-2021,12-05-2021,Charged Off,12-06-2021,785358,Debt consolidation,D3," 60 months",Not Verified,55000,0.0334,123.25,0.1483,5200,17,2215
612530,CA,INDIVIDUAL,1 year,"FAF, Inc. Lease",D,MORTGAGE,10-11-2021,14-09-2021,14-05-2021,Charged Off,14-06-2021,785423,Debt consolidation,D4," 60 months",Not Verified,48000,0.1115,143.38,0.152,6000,42,6225
561392,PA,INDIVIDUAL,10+ years,Allegheny Podiatry Assoc,D,MORTGAGE,10-08-2021,16-05-2021,11-03-2021,Charged Off,11-04-2021,722494,Debt consolidation,D2," 60 months",Not Verified,36000,0.145,95.61,0.1521,4000,19,571
555219,IL,INDIVIDUAL,10+ years,ADVANCED DATA SYSTEMS,D,MORTGAGE,10-07-2021,12-01-2021,11-08-2021,Charged Off,11-09-2021,715082,Debt consolidation,D3," 60 months",Not Verified,40000,0.0164,265.06,0.1558,11000,30,3604
834279,TX,INDIVIDUAL,10+ years,Allied Employer Group,D,MORTGAGE,11-08-2021,14-03-2021,14-01-2021,Charged Off,14-02-2021,1044108,Debt consolidation,D3," 60 months",Not Verified,52000,0.2028,195.41,0.1649,7950,29,6780
877615,IL,INDIVIDUAL,6 years,Exova Inc.,D,MORTGAGE,11-09-2021,16-05-2021,13-10-2021,Charged Off,13-11-2021,1092291,Debt consolidation,D4," 60 months",Not Verified,78000,0.1351,377.49,0.1758,15000,30,9058
516697,CT,INDIVIDUAL,10+ years,Mohegan sun casino,E,MORTGAGE,10-05-2021,13-03-2021,12-11-2021,Charged Off,12-12-2021,667789,Debt consolidation,E1," 60 months",Not Verified,48000,0.1985,147.35,0.1645,6000,29,4485
809236,NC,INDIVIDUAL,10+ years,smokin harley davidson,E,MORTGAGE,11-07-2021,16-05-2021,12-05-2021,Charged Off,12-06-2021,1016034,Debt consolidation,E4," 60 months",Not Verified,44000,0.1282,567.04,0.1929,21725,12,5665
702716,MD,INDIVIDUAL,10+ years,LCG Systems,E,MORTGAGE,11-03-2021,16-05-2021,12-04-2021,Charged Off,12-05-2021,894574,Debt consolidation,E5," 60 months",Not Verified,146775,0.146,388.79,0.1788,15350,39,4664
1049201,OH,INDIVIDUAL,2 years,Medco Health Solutions,E,MORTGAGE,11-12-2021,13-11-2021,13-07-2021,Charged Off,13-08-2021,1280399,Debt consolidation,E2," 60 months",Not Verified,35004,0.1214,311.49,0.1903,12000,13,7895
697566,OR,INDIVIDUAL,3 years,Day wireless,E,MORTGAGE,11-03-2021,16-05-2021,11-09-2021,Charged Off,11-10-2021,888906,Debt consolidation,E4," 60 months",Not Verified,80000,0.2431,503.81,0.1751,20050,34,3022
723427,VA,INDIVIDUAL,4 years,DOD,E,MORTGAGE,11-04-2021,16-05-2021,11-08-2021,Charged Off,11-09-2021,918364,Debt consolidation,E1," 60 months",Not Verified,67000,0.2371,220.78,0.164,9000,18,881
571077,MO,INDIVIDUAL,9 years,Winntech Digital Systems,E,MORTGAGE,10-08-2021,16-05-2021,11-11-2021,Charged Off,11-12-2021,734604,Debt consolidation,E1," 60 months",Not Verified,66000,0.1666,392.93,0.1645,16000,16,4343
666996,MO,INDIVIDUAL,9 years,Jack Henry & Associates,E,MORTGAGE,11-02-2021,16-05-2021,14-06-2021,Charged Off,14-07-2021,852743,Debt consolidation,E2," 60 months",Not Verified,56500,0.2281,445.13,0.1677,18000,23,17027
574184,SC,INDIVIDUAL,2 years,Neurology Center of Carolinas,E,MORTGAGE,10-09-2021,16-05-2021,11-05-2021,Charged Off,11-06-2021,738643,Debt consolidation,E4," 60 months",Not Verified,54000,0.1982,150.93,0.1756,6000,26,1200
812120,WA,INDIVIDUAL,3 years,Portland Plastics,E,MORTGAGE,11-07-2021,15-10-2021,12-05-2021,Charged Off,12-06-2021,1019248,Debt consolidation,E4," 60 months",Not Verified,40000,0.1239,313.21,0.1929,12000,12,3439
557932,CA,INDIVIDUAL,5 years,county of san bernardino,E,MORTGAGE,10-08-2021,16-05-2021,12-03-2021,Charged Off,12-04-2021,718292,Debt consolidation,E1," 60 months",Not Verified,69996,0.1864,294.7,0.1645,12000,20,5349
803294,CA,INDIVIDUAL,10+ years,Olive View Medical Center,E,MORTGAGE,11-07-2021,16-05-2021,13-03-2021,Charged Off,13-04-2021,1009043,Debt consolidation,E2," 60 months",Not Verified,104000,0.2177,278.47,0.1839,10875,32,5738
546792,WI,INDIVIDUAL,10+ years,,E,MORTGAGE,10-07-2021,13-08-2021,13-04-2021,Charged Off,13-05-2021,705076,Debt consolidation,E5," 60 months",Not Verified,24395,0.0905,126.78,0.1793,5000,8,4222
823368,SC,INDIVIDUAL,10+ years,wells fargo bank,E,MORTGAGE,11-08-2021,13-05-2021,12-12-2021,Charged Off,12-01-2022,1031931,Debt consolidation,E3," 60 months",Not Verified,79000,0.1572,361.56,0.1879,14000,27,6442
597972,KY,INDIVIDUAL,9 years,galls,E,MORTGAGE,10-10-2021,11-11-2021,11-07-2021,Charged Off,11-08-2021,767526,Debt consolidation,E2," 60 months",Not Verified,42000,0.2466,321.83,0.1682,13000,17,4249
759102,NY,INDIVIDUAL,10+ years,sandlot interiors llc,E,MORTGAGE,11-05-2021,14-01-2021,13-09-2021,Charged Off,13-10-2021,959329,Debt consolidation,E1," 60 months",Not Verified,48000,0.0538,406.21,0.1799,16000,19,12138
831100,FL,INDIVIDUAL,10+ years,CHENEY BROTHERS,F,MORTGAGE,11-08-2021,12-07-2021,12-02-2021,Charged Off,12-03-2021,1040301,Debt consolidation,F5," 60 months",Not Verified,67200,0.2157,568.66,0.2174,20700,28,4531
631846,IL,INDIVIDUAL,< 1 year,"Home State Mortgage Group, Inc.",G,MORTGAGE,10-12-2021,13-07-2021,13-05-2021,Charged Off,13-06-2021,809427,Debt consolidation,G2," 60 months",Not Verified,86100,0.1236,662.77,0.2003,25000,32,22494
751684,GA,INDIVIDUAL,5 years,World Micro,F,MORTGAGE,11-05-2021,15-05-2021,14-12-2021,Charged Off,14-01-2022,951147,Debt consolidation,F1," 60 months",Not Verified,60000,0.2441,383.52,0.2025,14400,19,16963
612910,NY,INDIVIDUAL,10+ years,FDNY,B,OWN,10-11-2021,16-04-2021,11-10-2021,Charged Off,11-11-2021,785876,Debt consolidation,B3," 60 months",Not Verified,115000,0.1653,245.36,0.0962,16000,18,2690
798764,NC,INDIVIDUAL,8 years,Winston-Salem Forsyth County Schools,B,OWN,11-07-2021,15-12-2021,15-05-2021,Charged Off,15-06-2021,1003904,Debt consolidation,B2," 60 months",Not Verified,36000,0.03,430.78,0.1059,20000,13,20861
594052,FL,INDIVIDUAL,3 years,Bruschetta and Co.,C,OWN,10-10-2021,13-03-2021,12-10-2021,Charged Off,12-11-2021,762860,Debt consolidation,C3," 60 months",Not Verified,34000,0.2255,234.91,0.1398,12250,13,6030
660949,TX,INDIVIDUAL,10+ years,rassette capital,C,OWN,11-02-2021,16-05-2021,11-05-2021,Charged Off,11-06-2021,845314,Debt consolidation,C5," 60 months",Not Verified,70000,0.0579,350.35,0.1417,15000,18,1049
695035,CA,INDIVIDUAL,7 years,Century 21 Americana,C,OWN,11-03-2021,16-05-2021,12-12-2021,Charged Off,12-01-2022,886076,Debt consolidation,C5," 60 months",Not Verified,62000,0.0155,350.35,0.1417,15000,17,6505
764228,NY,INDIVIDUAL,10+ years,NYS Department of Transportion,D,OWN,11-05-2021,16-04-2021,14-01-2021,Charged Off,14-02-2021,964919,Debt consolidation,D4," 60 months",Not Verified,55454,0.1742,446.29,0.1689,18000,39,13387
703226,WA,INDIVIDUAL,3 years,Washington Post,D,OWN,11-03-2021,16-05-2021,13-09-2021,Charged Off,13-10-2021,895162,Debt consolidation,D5," 60 months",Not Verified,44000,0.1514,194.63,0.1602,8000,21,5450
825649,KY,INDIVIDUAL,9 years,Kroger,D,OWN,11-07-2021,16-05-2021,12-02-2021,Charged Off,12-03-2021,1034459,Debt consolidation,D5," 60 months",Not Verified,35000,0.0593,351.64,0.1749,14000,5,551
767654,WV,INDIVIDUAL,3 years,minova usa inc,D,OWN,11-05-2021,12-04-2021,11-11-2021,Charged Off,11-12-2021,968804,Debt consolidation,D5," 60 months",Not Verified,46200,0.1725,482.25,0.1749,19200,17,3445
628068,NY,INDIVIDUAL,5 years,nyhq,F,OWN,10-12-2021,12-05-2021,12-01-2021,Charged Off,12-02-2021,804824,Debt consolidation,F1," 60 months",Not Verified,36000,0.2037,185.22,0.178,7325,16,8913
603618,CA,INDIVIDUAL,9 years,Mission Valley Cabinet,F,OWN,10-10-2021,16-05-2021,12-10-2021,Charged Off,12-11-2021,774512,Debt consolidation,F5," 60 months",Not Verified,44000,0.1805,375.85,0.1929,14400,16,8644
622844,NY,INDIVIDUAL,10+ years,marcy correctional,F,OWN,10-12-2021,16-04-2021,11-12-2021,Charged Off,11-01-2022,798237,Debt consolidation,F3," 60 months",Not Verified,51000,0.2332,35.97,0.1854,1400,66,488
730571,CO,INDIVIDUAL,10+ years,nebraskaland/coloradoland tire,G,OWN,11-04-2021,12-01-2021,11-10-2021,Charged Off,11-11-2021,926541,Debt consolidation,G2," 60 months",Not Verified,30000,0.1488,331.18,0.2048,12375,7,1449
601037,CA,INDIVIDUAL,10+ years,Bright Horizons Family Solutions,B,RENT,10-10-2021,16-04-2021,13-08-2021,Charged Off,13-09-2021,771305,Debt consolidation,B1," 60 months",Not Verified,40000,0.131,165.61,0.0888,8000,9,5298
812949,NY,INDIVIDUAL,10+ years,Ciyt of Utica DPW,B,RENT,11-07-2021,16-04-2021,12-06-2021,Charged Off,12-07-2021,1020250,Debt consolidation,B3," 60 months",Not Verified,39960,0.1066,347.8,0.1099,16000,12,3472
616011,CA,INDIVIDUAL,3 years,Paradox Entertainment,B,RENT,10-12-2021,14-02-2021,13-12-2021,Charged Off,13-01-2022,789880,Debt consolidation,B3," 60 months",Not Verified,34000,0.2312,179.02,0.0962,12200,42,6586
868075,CA,INDIVIDUAL,6 years,Brundage Bone Concrete pumping,B,RENT,11-09-2021,16-05-2021,13-07-2021,Charged Off,13-08-2021,1081729,Debt consolidation,B5," 60 months",Not Verified,54000,0.1618,280.22,0.1199,12600,20,6164
732269,PA,INDIVIDUAL,7 years,Children's Behavioral Health (CBH),B,RENT,11-04-2021,15-09-2021,15-04-2021,Charged Off,15-05-2021,928456,Debt consolidation,B1," 60 months",Not Verified,29000,0.0666,151.68,0.0963,7200,14,7459
545930,NJ,INDIVIDUAL,9 years,"Francis J. DeVito, P.A.",B,RENT,10-07-2021,14-07-2021,14-04-2021,Charged Off,14-05-2021,704056,Debt consolidation,B4," 60 months",Not Verified,40000,0.2112,296.84,0.1149,19000,17,13403
669421,MD,INDIVIDUAL,10+ years,U.S. Army,B,RENT,11-02-2021,16-05-2021,12-12-2021,Charged Off,12-01-2022,855922,Debt consolidation,B3," 60 months",Not Verified,52116,0.1455,240.02,0.1037,11200,20,5279
586526,VA,INDIVIDUAL,1 year,Office of the District of Columbia Audit,B,RENT,10-09-2021,16-05-2021,11-07-2021,Charged Off,11-08-2021,753497,Debt consolidation,B1," 60 months",Not Verified,67000,0.1573,171.48,0.1038,8000,19,1537
798595,FL,INDIVIDUAL,2 years,jcpenney,B,RENT,11-07-2021,12-02-2021,11-09-2021,Charged Off,11-10-2021,1003728,Debt consolidation,B5," 60 months",Not Verified,33600,0.0039,266.88,0.1199,12000,6,1059
586427,NY,INDIVIDUAL,3 years,Three of Us Corp,B,RENT,10-09-2021,16-05-2021,12-01-2021,Charged Off,12-02-2021,753380,Debt consolidation,B4," 60 months",Not Verified,42000,0.1971,131.93,0.1149,6000,41,1978
598702,NJ,INDIVIDUAL,6 years,MAPLEWOOD BEVERAGE PACKER LLC,B,RENT,10-10-2021,15-12-2021,15-06-2021,Charged Off,15-07-2021,768431,Debt consolidation,B5," 60 months",Not Verified,50000,0.1908,314.32,0.1186,15000,33,17564
566833,SC,INDIVIDUAL,< 1 year,The South Financial Group,B,RENT,10-08-2021,16-05-2021,12-02-2021,Charged Off,12-03-2021,729223,Debt consolidation,B3," 60 months",Not Verified,23400,0.1277,141.72,0.1112,6500,12,2399
1008519,MD,INDIVIDUAL,2 years,"Inter-con Security Systems, Inc.",B,RENT,11-11-2021,16-05-2021,12-11-2021,Charged Off,12-12-2021,1235231,Debt consolidation,B2," 60 months",Not Verified,62000,0.1229,258.82,0.1065,12000,21,2846
876147,NV,INDIVIDUAL,3 years,Charles river laboratories,B,RENT,11-10-2021,16-04-2021,15-05-2021,Charged Off,15-06-2021,1090740,Debt consolidation,B2," 60 months",Not Verified,60000,0.2434,215.69,0.1065,10000,28,9275
820386,MD,INDIVIDUAL,10+ years,Hospital of Joing Diseases,C,RENT,11-07-2021,13-02-2021,12-10-2021,Charged Off,12-11-2021,1028607,Debt consolidation,C2," 60 months",Not Verified,50000,0.1814,506.11,0.1349,22000,27,7013
625314,VA,INDIVIDUAL,10+ years,Cognetti's Plumbing Heating / A/C,C,RENT,10-12-2021,12-09-2021,12-04-2021,Charged Off,12-05-2021,801375,Debt consolidation,C4," 60 months",Not Verified,30000,0.2312,229.33,0.1335,10000,11,3946
736702,TX,INDIVIDUAL,3 years,Platinum Home Health  Inc,C,RENT,11-04-2021,16-05-2021,12-02-2021,Charged Off,12-03-2021,933732,Debt consolidation,C1," 60 months",Not Verified,36000,0.243,384.03,0.1268,17000,36,3449
522576,CA,INDIVIDUAL,3 years,Mission Community Bank,C,RENT,10-06-2021,16-05-2021,11-05-2021,Charged Off,11-06-2021,675949,Debt consolidation,C3," 60 months",Not Verified,45000,0.0597,232.58,0.1398,10000,17,3318
1051124,NJ,INDIVIDUAL,4 years,Greenwood Enterprises,C,RENT,11-12-2021,13-05-2021,12-12-2021,Charged Off,12-01-2022,1282796,Debt consolidation,C2," 60 months",Not Verified,45000,0.1016,468.17,0.1427,20000,14,6219
790337,CA,INDIVIDUAL,6 years,NCO Financial,C,RENT,11-06-2021,13-02-2021,12-07-2021,Charged Off,12-08-2021,994449,Debt consolidation,C2," 60 months",Not Verified,39000,0.2046,276.06,0.1349,12000,20,4731
733195,MN,INDIVIDUAL,< 1 year,University of Minnesota,C,RENT,11-04-2021,16-05-2021,13-05-2021,Charged Off,13-06-2021,929534,Debt consolidation,C1," 60 months",Not Verified,31400,0.2098,146.84,0.1268,6500,18,3523
541685,WA,INDIVIDUAL,< 1 year,Superior Linen Services,C,RENT,10-07-2021,16-05-2021,14-09-2021,Charged Off,14-10-2021,699131,Debt consolidation,C2," 60 months",Not Verified,14400,0.1125,138.4,0.1361,6000,16,6920
871230,NY,INDIVIDUAL,1 year,Westchester Community College,C,RENT,11-09-2021,13-10-2021,13-07-2021,Charged Off,13-08-2021,1085301,Debt consolidation,C1," 60 months",Not Verified,45000,0.1349,318.48,0.1299,14000,46,7103
976747,IL,INDIVIDUAL,10+ years,Midwest Sports medicine,C,RENT,11-10-2021,16-05-2021,12-12-2021,Charged Off,12-01-2022,1199726,Debt consolidation,C1," 60 months",Not Verified,33000,0.1836,368.08,0.1349,16000,21,5149
681101,NY,INDIVIDUAL,10+ years,american stock transfer,C,RENT,11-02-2021,14-09-2021,14-04-2021,Charged Off,14-05-2021,870059,Debt consolidation,C5," 60 months",Not Verified,48000,0.156,140.14,0.1417,6000,15,5579
977426,CA,INDIVIDUAL,2 years,Central California Athletics,C,RENT,11-10-2021,12-12-2021,12-07-2021,Charged Off,12-08-2021,1200233,Debt consolidation,C1," 60 months",Not Verified,32400,0.1622,276.06,0.1349,12000,15,3095
1042914,SD,INDIVIDUAL,8 years,Freedom Enterprises,C,RENT,11-12-2021,15-12-2021,15-05-2021,Charged Off,15-06-2021,1273214,Debt consolidation,C4," 60 months",Not Verified,38000,0.1898,358.98,0.1527,15000,25,15756
640684,AZ,INDIVIDUAL,< 1 year,Pioneer Prep,C,RENT,11-01-2021,16-04-2021,14-06-2021,Charged Off,14-07-2021,820147,Debt consolidation,C4," 60 months",Not Verified,36000,0.149,183.47,0.1335,8000,16,7522
658399,PA,INDIVIDUAL,4 years,,C,RENT,11-01-2021,13-04-2021,12-11-2021,Charged Off,12-12-2021,842042,Debt consolidation,C3," 60 months",Not Verified,40000,0.1449,114.87,0.1343,5000,13,2618
1055949,NC,INDIVIDUAL,9 years,industrial paper products,C,RENT,11-12-2021,16-05-2021,13-01-2021,Charged Off,13-02-2021,1287725,Debt consolidation,C1," 60 months",Not Verified,53000,0.2103,391.08,0.1349,17000,12,5077
528161,MA,INDIVIDUAL,< 1 year,FCM Travel,C,RENT,10-06-2021,16-05-2021,14-08-2021,Charged Off,14-09-2021,683092,Debt consolidation,C1," 60 months",Not Verified,40000,0.2049,274.46,0.1323,12000,27,13342
524059,OK,INDIVIDUAL,10+ years,First Church of God,C,RENT,10-06-2021,16-05-2021,13-01-2021,Charged Off,13-02-2021,678092,Debt consolidation,C3," 60 months",Not Verified,43920,0.082,348.87,0.1398,15000,29,10814
589107,WA,INDIVIDUAL,6 years,"PAML Pathology Assoc. Medical Labs,LLC",C,RENT,10-09-2021,16-05-2021,13-07-2021,Charged Off,13-08-2021,756799,Debt consolidation,C1," 60 months",Not Verified,29784,0.1265,417.4,0.1323,18250,15,13768
817580,OH,INDIVIDUAL,10+ years,vitran express inc,D,RENT,11-07-2021,13-02-2021,12-09-2021,Charged Off,12-10-2021,1025434,Debt consolidation,D4," 60 months",Not Verified,43000,0.0901,297.53,0.1689,12000,13,4402
656055,CA,INDIVIDUAL,2 years,Prospect Mortgage,D,RENT,11-01-2021,16-05-2021,13-09-2021,Charged Off,13-10-2021,839094,Debt consolidation,D2," 60 months",Not Verified,58500,0.2049,178.08,0.1491,7500,24,5519
866506,PA,INDIVIDUAL,2 years,Legendary Art,D,RENT,11-09-2021,16-05-2021,16-02-2021,Charged Off,16-03-2021,1080024,Debt consolidation,D3," 60 months",Not Verified,50004,0.1629,368.69,0.1649,15000,21,18435
803056,NY,INDIVIDUAL,2 years,New York City Health and Hospital Corp.,D,RENT,11-07-2021,13-12-2021,13-12-2021,Charged Off,13-01-2022,1008786,Debt consolidation,D5," 60 months",Not Verified,88000,0.1163,294.5,0.1749,11725,16,7326
717260,IL,INDIVIDUAL,4 years,Citi Private Bank,D,RENT,11-04-2021,16-04-2021,14-08-2021,Charged Off,14-09-2021,911326,Debt consolidation,D4," 60 months",Not Verified,50004,0.2018,403.02,0.1565,16700,22,16760
692431,CA,INDIVIDUAL,6 years,Food 4 Less,D,RENT,11-03-2021,13-10-2021,13-07-2021,Charged Off,13-08-2021,883098,Debt consolidation,D3," 60 months",Not Verified,34000,0.2344,239.38,0.1528,10000,8,6306
580015,MA,INDIVIDUAL,7 years,Winchester Recreation,D,RENT,10-09-2021,14-12-2021,14-12-2021,Charged Off,14-01-2022,745658,Debt consolidation,D4," 60 months",Not Verified,21000,0.184,97.17,0.1595,4000,6,4558
777340,CA,INDIVIDUAL,7 years,County of Glenn,D,RENT,11-06-2021,15-12-2021,11-09-2021,Charged Off,11-10-2021,979818,Debt consolidation,D4," 60 months",Not Verified,50000,0.2196,385.54,0.1689,15550,26,1833
824259,FL,INDIVIDUAL,< 1 year,Florida Atlantic University,D,RENT,11-07-2021,13-06-2021,13-02-2021,Charged Off,13-03-2021,1032911,Debt consolidation,D3," 60 months",Not Verified,35000,0.2057,374.84,0.1649,15250,19,7072
519857,WI,INDIVIDUAL,3 years,Seneca Food Co.,D,RENT,10-05-2021,16-05-2021,11-02-2021,Charged Off,11-03-2021,672037,Debt consolidation,D2," 60 months",Not Verified,68004,0.1484,171.14,0.1496,7200,17,1365
798961,NY,INDIVIDUAL,6 years,Cumberland Farms,D,RENT,11-07-2021,13-07-2021,13-03-2021,Charged Off,13-04-2021,1004114,Debt consolidation,D2," 60 months",Not Verified,23004,0.2238,202.41,0.1599,8325,8,4210
823925,NJ,INDIVIDUAL,< 1 year,JP Morgan Chase,D,RENT,11-07-2021,15-11-2021,12-07-2021,Charged Off,12-08-2021,1032527,Debt consolidation,D4," 60 months",Not Verified,55000,0.2223,396.7,0.1689,16000,30,5166
