id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
438345,CT,INDIVIDUAL,1 year,Abstoss International Steel Holding Inc.,E,MORTGAGE,09-09-2021,10-09-2021,10-09-2021,Fully Paid,10-10-2021,493268,credit card,E5," 36 months",Verified,120000,0.1834,720.42,0.1774,20000,47,23112
426673,OK,INDIVIDUAL,4 years,Cintas Corporation,E,MORTGAGE,09-07-2021,10-12-2021,10-12-2021,Fully Paid,10-01-2022,503830,credit card,E3," 36 months",Verified,285000,0.1467,882.84,0.1632,25000,24,29494
465349,WA,INDIVIDUAL,9 years,CGC Glass Company,E,MORTGAGE,09-12-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,583812,credit card,E1," 36 months",Verified,82640,0.1433,176.65,0.1635,5000,16,6359
686248,WA,INDIVIDUAL,9 years,"EPC Consultants, Inc",E,MORTGAGE,11-03-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,876025,credit card,E2," 36 months",Verified,160000,0.1349,426.47,0.1677,12000,18,15352
386779,TX,INDIVIDUAL,9 years,Social Security Administration (SSA),E,MORTGAGE,09-03-2021,16-05-2021,10-11-2021,Fully Paid,10-12-2021,419271,credit card,E4," 36 months",Verified,66000,0.1496,780.34,0.1663,22000,28,26371
994123,OH,INDIVIDUAL,< 1 year,"Pacer International, Inc.",E,MORTGAGE,11-10-2021,16-05-2021,14-05-2021,Fully Paid,14-06-2021,1218525,credit card,E2," 36 months",Verified,85000,0.1313,880.11,0.1903,24000,24,30615
431602,FL,INDIVIDUAL,< 1 year,Catapult Learning,E,MORTGAGE,09-08-2021,16-05-2021,12-08-2021,Fully Paid,12-09-2021,512412,credit card,E4," 36 months",Verified,245000,0.1567,645.26,0.1739,18000,30,23229
428105,TX,INDIVIDUAL,10+ years,BMC Software,E,MORTGAGE,09-07-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,506263,credit card,E1," 36 months",Verified,120000,0.1677,700.04,0.1568,20000,15,25068
629897,AL,INDIVIDUAL,10+ years,Dept of Army,E,MORTGAGE,10-12-2021,13-05-2021,13-04-2021,Fully Paid,13-05-2021,807036,credit card,E1," 36 months",Verified,123000,0.1545,534.02,0.1595,15200,30,18980
429555,OH,INDIVIDUAL,1 year,Aspen Dental,F,MORTGAGE,09-07-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,508988,credit card,F5," 36 months",Verified,120000,0.2497,910.44,0.1853,25000,29,32776
677937,MN,INDIVIDUAL,10+ years,,F,MORTGAGE,11-02-2021,16-05-2021,13-01-2021,Fully Paid,13-02-2021,866167,credit card,F2," 36 months",Verified,100000,0.1844,1093.93,0.1862,30000,33,37738
683688,GA,INDIVIDUAL,10+ years,Muscogee County School District,F,MORTGAGE,11-02-2021,16-01-2021,13-02-2021,Fully Paid,13-03-2021,873047,credit card,F2," 36 months",Verified,105000,0.2008,875.15,0.1862,24000,55,30361
705416,KY,INDIVIDUAL,4 years,CitationAir,F,MORTGAGE,11-03-2021,16-04-2021,13-05-2021,Fully Paid,13-06-2021,897468,credit card,F2," 36 months",Verified,71007,0.2196,911.61,0.1862,25000,31,31947
597928,CA,INDIVIDUAL,10+ years,Pacific Steel Casting Co,G,MORTGAGE,10-10-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,767470,credit card,G4," 36 months",Verified,150000,0.0833,945.35,0.2127,25000,9,33326
395561,VA,INDIVIDUAL,10+ years,United States Army,G,MORTGAGE,10-01-2021,15-10-2021,13-01-2021,Fully Paid,13-02-2021,435194,credit card,G4," 36 months",Verified,119450,0.2092,902.54,0.2086,24000,33,32493
735417,OH,INDIVIDUAL,1 year,,A,MORTGAGE,11-05-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,932129,credit card,A4," 36 months",Verified,40000,0.1653,310.1,0.0729,10000,12,11104
348761,TX,INDIVIDUAL,4 years,DOD,B,MORTGAGE,08-06-2021,16-02-2021,11-06-2021,Fully Paid,11-07-2021,156043,credit card,B5," 36 months",Verified,36000,0.152,78.25,0.1071,2400,17,2817
430091,MD,INDIVIDUAL,5 years,SAIC,C,MORTGAGE,09-08-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,509872,credit card,C2," 36 months",Verified,48000,0.2245,363.08,0.1284,10800,16,13071
551327,MD,INDIVIDUAL,3 years,Hillman Capital Management Inc.,D,MORTGAGE,10-07-2021,16-04-2021,13-08-2021,Fully Paid,13-09-2021,710507,credit card,D1," 36 months",Verified,120000,0.0869,691.75,0.1484,20000,21,24904
376936,DE,INDIVIDUAL,10+ years,State of Delaware,D,MORTGAGE,09-02-2021,12-02-2021,12-02-2021,Fully Paid,12-03-2021,400644,credit card,D2," 36 months",Verified,105000,0.1561,515.74,0.1442,15000,38,18567
779908,MI,INDIVIDUAL,7 years,American Metal Roofs,E,MORTGAGE,11-06-2021,14-09-2021,14-06-2021,Fully Paid,14-07-2021,982675,credit card,E4," 36 months",Verified,96000,0.1679,116.3,0.2069,3100,12,4189
405602,VA,INDIVIDUAL,< 1 year,BOOZ ALLEN HAMILTON,B,OTHER,09-05-2021,14-01-2021,12-06-2021,Fully Paid,12-07-2021,453444,credit card,B4," 36 months",Verified,68000,0.0429,530.63,0.1189,16000,15,19097
600910,IL,INDIVIDUAL,10+ years,"Ricardo, Inc.",A,OWN,10-10-2021,16-04-2021,13-11-2021,Fully Paid,13-12-2021,771170,credit card,A4," 36 months",Verified,85000,0.1172,674.68,0.0654,22000,28,24289
628630,TX,INDIVIDUAL,3 years,Internal Revenue Service,A,OWN,10-12-2021,16-03-2021,13-12-2021,Fully Paid,13-01-2022,805475,credit card,A5," 36 months",Verified,20352,0.2223,238.98,0.0691,7750,7,8603
521607,CA,INDIVIDUAL,4 years,Charter Communications,A,OWN,10-05-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,674528,credit card,A3," 36 months",Verified,36000,0.1217,163.99,0.0714,5300,34,5861
570057,MA,INDIVIDUAL,3 years,State Street Bank and Trust Company,A,OWN,10-08-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,733349,credit card,A4," 36 months",Verified,41718,0.0388,155.56,0.0751,5000,19,5600
528485,NY,INDIVIDUAL,3 years,The Hartford,A,OWN,10-06-2021,15-11-2021,12-06-2021,Fully Paid,12-07-2021,683493,credit card,A4," 36 months",Verified,36000,0.2293,264.45,0.0751,8500,37,9374
435975,MA,INDIVIDUAL,4 years,IBM,A,OWN,09-09-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,521312,credit card,A4," 36 months",Verified,87000,0.0262,316.11,0.0859,10000,16,11367
546608,NY,INDIVIDUAL,6 years,30 cooper square,A,OWN,10-07-2021,16-05-2021,13-08-2021,Fully Paid,13-09-2021,704836,credit card,A5," 36 months",Verified,85000,0.1299,625.63,0.0788,20000,26,22524
751257,AL,INDIVIDUAL,10+ years,Chattanooga Bakery,A,OWN,11-05-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,950687,credit card,A5," 36 months",Verified,158000,0,347.2,0.0849,11000,22,12499
1021934,NJ,INDIVIDUAL,7 years,Coining Technologies Inc.,A,OWN,11-11-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,1250705,credit card,A5," 36 months",Verified,63440,0.2669,635.07,0.089,20000,24,22697
515853,CA,INDIVIDUAL,10+ years,"ABC/Disney, Inc.",A,OWN,10-05-2021,15-01-2021,13-03-2021,Fully Paid,13-04-2021,666780,credit card,A4," 36 months",Verified,168000,0.0492,211.56,0.0751,6800,46,7612
607568,VA,INDIVIDUAL,10+ years,MORGAN MCCLURE CHEV GMC INC,B,OWN,10-11-2021,15-12-2021,13-11-2021,Fully Paid,13-12-2021,779405,credit card,B4," 36 months",Verified,80000,0.2322,500.88,0.0999,25000,24,18033
468706,MI,INDIVIDUAL,10+ years,USDA,B,OWN,09-12-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,590522,credit card,B4," 36 months",Verified,78000,0.1762,832.5,0.1218,25000,33,29920
718297,CA,INDIVIDUAL,2 years,AT&T,B,OWN,11-04-2021,16-04-2021,14-04-2021,Fully Paid,14-05-2021,912496,credit card,B3," 36 months",Verified,55000,0.2252,790.76,0.1037,24375,11,28467
786299,TX,INDIVIDUAL,2 years,National Western Life Insurance Co,B,OWN,11-06-2021,14-09-2021,14-03-2021,Fully Paid,14-04-2021,989672,credit card,B5," 36 months",Verified,85000,0.1345,913.27,0.1199,27500,43,32842
1057776,NY,INDIVIDUAL,2 years,Michael C Fina,B,OWN,11-12-2021,16-04-2021,14-12-2021,Fully Paid,14-01-2022,1289141,credit card,B5," 36 months",Verified,67000,0.1248,536.72,0.1269,16000,22,19322
996559,NY,INDIVIDUAL,5 years,Markit,B,OWN,11-10-2021,16-04-2021,12-01-2021,Fully Paid,12-02-2021,1221609,credit card,B4," 36 months",Verified,75000,0.1698,701.73,0.1242,21000,27,21430
461321,CO,INDIVIDUAL,7 years,ENTERPRISE RENT A CAR,B,OWN,09-11-2021,15-04-2021,12-12-2021,Fully Paid,12-01-2022,576456,credit card,B4," 36 months",Verified,49000,0.0708,283.05,0.1218,8500,13,10190
1004324,VA,INDIVIDUAL,7 years,QUEST DIAGNOSTICS,B,OWN,11-10-2021,15-08-2021,13-02-2021,Fully Paid,13-03-2021,1212106,credit card,B5," 36 months",Verified,50000,0.1363,670.9,0.1269,20000,16,22639
1055810,NY,INDIVIDUAL,< 1 year,The Golden Pair,B,OWN,11-12-2021,16-04-2021,14-12-2021,Fully Paid,14-01-2022,1287382,credit card,B3," 36 months",Verified,20000,0.114,165.38,0.1171,5000,6,5954
860937,MO,INDIVIDUAL,1 year,Bank of America,B,OWN,11-08-2021,15-02-2021,13-02-2021,Fully Paid,13-03-2021,1069382,credit card,B1," 36 months",Verified,28000,0.213,96.79,0.0999,3000,28,3340
470762,CA,INDIVIDUAL,10+ years,,B,OWN,09-12-2021,07-08-2021,10-02-2021,Fully Paid,10-03-2021,594313,credit card,B4," 36 months",Verified,200000,0.0913,765.9,0.1218,23000,11,23234
703302,CA,INDIVIDUAL,5 years,Dameron Hospital,B,OWN,11-03-2021,14-04-2021,14-05-2021,Fully Paid,14-06-2021,895245,credit card,B5," 36 months",Verified,120000,0.0736,262.33,0.1111,8000,37,9487
624033,MA,INDIVIDUAL,4 years,"Iatric Systems, Inc",B,OWN,10-12-2021,16-04-2021,13-12-2021,Fully Paid,13-01-2022,799723,credit card,B3," 36 months",Verified,95000,0.2319,802.23,0.0962,25000,30,28882
796043,FL,INDIVIDUAL,< 1 year,Viacom,C,OWN,11-06-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,1000797,credit card,C1," 36 months",Verified,105000,0.132,168.45,0.1299,5000,23,6046
570718,NY,INDIVIDUAL,10+ years,New York State Unified Court System,C,OWN,10-08-2021,16-01-2021,13-09-2021,Fully Paid,13-10-2021,734135,credit card,C2," 36 months",Verified,109000,0.0969,509.83,0.1361,15000,34,18355
663607,NY,INDIVIDUAL,8 years,New York City Dept of Education,C,OWN,11-02-2021,14-11-2021,12-10-2021,Fully Paid,12-11-2021,848575,credit card,C5," 36 months",Verified,65000,0.1861,328.9,0.1417,9600,43,10934
1055405,TX,INDIVIDUAL,10+ years,WALMART,C,OWN,11-12-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,1286957,credit card,C5," 36 months",Verified,60000,0.1952,527.06,0.1596,15000,19,18974
924776,FL,INDIVIDUAL,1 year,Venevision International LLC,C,OWN,11-11-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,1145527,credit card,C1," 36 months",Verified,72000,0.2018,339.31,0.1349,10000,18,11671
1055426,CA,INDIVIDUAL,6 years,"NOLTE ASSOCIATES, INC.",C,OWN,11-12-2021,15-12-2021,14-12-2021,Fully Paid,14-01-2022,1286980,credit card,C5," 36 months",Verified,140000,0.1271,576.26,0.1596,16400,21,20745
482362,CA,INDIVIDUAL,10+ years,SAVVIS,D,OWN,10-02-2021,13-10-2021,13-02-2021,Fully Paid,13-03-2021,613595,credit card,D5," 36 months",Verified,130000,0.1962,879.85,0.1607,25000,28,31676
735360,CT,INDIVIDUAL,10+ years,Open Solutions,D,OWN,11-04-2021,16-04-2021,13-07-2021,Fully Paid,13-08-2021,932053,credit card,D3," 36 months",Verified,115000,0.1729,1218.1,0.1528,35000,52,43044
367313,PA,INDIVIDUAL,< 1 year,,D,OWN,08-12-2021,12-01-2021,12-01-2021,Fully Paid,12-02-2021,380776,credit card,D4," 36 months",Verified,80000,0.1207,277.53,0.1505,8000,14,10007
758355,MD,INDIVIDUAL,10+ years,Poole & Associates,D,OWN,11-05-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,958512,credit card,D4," 36 months",Verified,115000,0.0897,1245.94,0.1689,35000,25,41826
367791,CA,INDIVIDUAL,9 years,CBD college,D,OWN,08-12-2021,11-09-2021,11-09-2021,Fully Paid,11-10-2021,381665,credit card,D3," 36 months",Verified,46000,0.1633,345.37,0.1474,10000,36,12392
912901,TX,INDIVIDUAL,7 years,Texas Health Presbyterian Hospital,D,OWN,11-11-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,1133452,credit card,D1," 36 months",Verified,85000,0.1676,494.21,0.1629,14000,29,16950
845055,NY,INDIVIDUAL,5 years,BNY MELLON,D,OWN,11-08-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1056195,credit card,D1," 36 months",Verified,62000,0.1407,167.86,0.1562,4800,31,6043
809142,GA,INDIVIDUAL,10+ years,Piedmont Fayette Hospital,E,OWN,11-07-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,1015931,credit card,E3," 36 months",Verified,60000,0.2272,731,0.1879,20000,23,26327
682975,CA,INDIVIDUAL,1 year,Williams Lea,A,RENT,11-02-2021,13-11-2021,11-09-2021,Fully Paid,11-10-2021,872243,credit card,A1," 36 months",Verified,50000,0.2388,120.64,0.0542,4000,26,4102
845857,IL,INDIVIDUAL,1 year,PNC Mortgage,A,RENT,11-08-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1057148,credit card,A1," 36 months",Verified,59000,0.1263,165.88,0.0542,5500,18,5972
572236,DC,INDIVIDUAL,1 year,professional Sports Care and Rehab,A,RENT,10-08-2021,16-05-2021,13-09-2021,Fully Paid,13-10-2021,736060,credit card,A2," 36 months",Verified,55000,0.1277,116.92,0.0676,3800,32,4209
670978,MO,INDIVIDUAL,1 year,Citi Group,A,RENT,11-02-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,857821,credit card,A3," 36 months",Verified,85000,0.1454,323.83,0.0692,10500,33,11659
378036,NY,INDIVIDUAL,1 year,Ernst & Young LLP,A,RENT,09-02-2021,13-05-2021,11-10-2021,Fully Paid,11-11-2021,402702,credit card,A3," 36 months",Verified,44000,0.1696,188.02,0.08,6000,17,6746
831300,CO,INDIVIDUAL,1 year,Mellow Mushroom,A,RENT,11-07-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,1040514,credit card,A4," 36 months",Verified,25200,0.2419,256.59,0.0749,8250,11,9237
444498,FL,INDIVIDUAL,1 year,self employed,A,RENT,09-10-2021,16-05-2021,12-10-2021,Fully Paid,12-11-2021,542002,credit card,A4," 36 months",Verified,85000,0.2353,79.03,0.0859,2500,27,2845
363071,TX,INDIVIDUAL,1 year,Epic Merchant,A,RENT,08-11-2021,14-04-2021,10-01-2021,Fully Paid,10-02-2021,372819,credit card,A4," 36 months",Verified,85000,0.015,458.39,0.0907,14400,14,15676
604655,VA,INDIVIDUAL,1 year,L-3 Communications,A,RENT,10-11-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,775705,credit card,A5," 36 months",Verified,126000,0.2413,308.36,0.0691,10000,27,11101
658256,NY,INDIVIDUAL,10+ years,Royal Realty,A,RENT,11-01-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,841798,credit card,A1," 36 months",Verified,46200,0.2662,180.96,0.0542,6000,30,6515
830945,CA,INDIVIDUAL,10+ years,3E Company,A,RENT,11-07-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,1040133,credit card,A2," 36 months",Verified,140000,0.2255,248.67,0.0599,8175,18,8933
381545,MA,INDIVIDUAL,10+ years,Plaistow Police Dept,A,RENT,09-02-2021,16-04-2021,12-03-2021,Fully Paid,12-04-2021,410126,credit card,A3," 36 months",Verified,68508,0.0822,219.36,0.08,7000,22,7897
774817,CA,INDIVIDUAL,10+ years,Office Depot,A,RENT,11-06-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,977020,credit card,A3," 36 months",Verified,19200,0.1969,154.37,0.0699,5000,28,5499
969029,HI,INDIVIDUAL,10+ years,Hys Steak House,A,RENT,11-10-2021,14-08-2021,14-07-2021,Fully Paid,14-08-2021,1190224,credit card,A4," 36 months",Verified,40000,0.1725,219.04,0.079,7000,11,7877
655392,RI,INDIVIDUAL,10+ years,NUWC,A,RENT,11-01-2021,15-11-2021,14-02-2021,Fully Paid,14-03-2021,838222,credit card,A5," 36 months",Verified,108000,0.0333,155.9,0.0766,5000,8,5613
660470,NV,INDIVIDUAL,10+ years,Desert Research Institute,A,RENT,11-01-2021,12-04-2021,12-04-2021,Fully Paid,12-05-2021,844728,credit card,A5," 36 months",Verified,29435,0.1676,374.16,0.0766,12000,5,12797
625430,IL,INDIVIDUAL,10+ years,"Civic Center, City of Marion, Illinois",A,RENT,10-12-2021,11-12-2021,12-01-2021,Fully Paid,12-02-2021,801509,credit card,A5," 36 months",Verified,51060,0.2456,655.27,0.0691,21250,10,22190
496767,CA,INDIVIDUAL,10+ years,Paychex Inc,A,RENT,10-03-2021,16-03-2021,10-09-2021,Fully Paid,10-10-2021,636624,credit card,A5," 36 months",Verified,68000,0.0286,516.13,0.0788,16500,26,16652
819657,NY,INDIVIDUAL,10+ years,"D. E. Shaw & Co., L.P.",A,RENT,11-07-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,1027796,credit card,A5," 36 months",Verified,200000,0.1286,315.63,0.0849,10000,22,11363
966310,PA,INDIVIDUAL,10+ years,thomas jeffersoon hospital,A,RENT,11-10-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1187181,credit card,A5," 36 months",Verified,93000,0.235,381.04,0.089,12000,26,13717
426389,MD,INDIVIDUAL,10+ years,Naval Air Systems Command,A,RENT,09-08-2021,11-09-2021,11-09-2021,Fully Paid,11-10-2021,503349,credit card,A5," 36 months",Verified,116000,0.0714,349.49,0.0894,11000,48,12385
677983,MA,INDIVIDUAL,2 years,Swaptree,A,RENT,11-02-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,866221,credit card,A1," 36 months",Verified,92000,0.0496,120.64,0.0542,4000,19,4343
495797,IL,INDIVIDUAL,2 years,Northwestern University,A,RENT,10-03-2021,11-09-2021,11-09-2021,Fully Paid,11-10-2021,635149,credit card,A2," 36 months",Verified,25200,0.0605,55.39,0.0676,1800,15,1923
653662,CA,INDIVIDUAL,2 years,Rosewood Hotels,A,RENT,11-01-2021,13-10-2021,13-04-2021,Fully Paid,13-05-2021,835935,credit card,A3," 36 months",Verified,28608,0.151,215.89,0.0692,7000,15,7706
666705,AZ,INDIVIDUAL,2 years,"CWIE, LLC",A,RENT,11-02-2021,15-09-2021,12-12-2021,Fully Paid,12-01-2022,852365,credit card,A4," 36 months",Verified,45000,0.2165,280.64,0.0729,9050,18,9905
968858,CT,INDIVIDUAL,2 years,Mother Industries,A,RENT,11-10-2021,16-04-2021,14-10-2021,Fully Paid,14-11-2021,1189856,credit card,A4," 36 months",Verified,115000,0.0414,1095.16,0.079,35000,14,39426
967872,CT,INDIVIDUAL,2 years,,A,RENT,11-10-2021,16-04-2021,14-07-2021,Fully Paid,14-08-2021,1188825,credit card,A4," 36 months",Verified,45000,0.284,414.6,0.079,13250,16,14909
683110,AZ,INDIVIDUAL,2 years,"Acumen, Inc.",A,RENT,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,872393,credit card,A4," 36 months",Verified,95000,0.1533,1095.16,0.079,35000,39,39426
793748,AL,INDIVIDUAL,2 years,United State Army,A,RENT,11-06-2021,15-12-2021,14-07-2021,Fully Paid,14-08-2021,998283,credit card,A4," 36 months",Verified,45840,0.2783,149.29,0.0749,4800,12,5374
965356,WA,INDIVIDUAL,2 years,C3,A,RENT,11-11-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,1186385,credit card,A5," 36 months",Verified,175000,0.0699,793.84,0.089,25000,22,28578
748463,GA,INDIVIDUAL,3 years,Miller Direct Inc.,A,RENT,11-05-2021,15-09-2021,13-05-2021,Fully Paid,13-06-2021,947507,credit card,A1," 36 months",Verified,27600,0.1426,120.64,0.0542,4000,22,4302
643031,AZ,INDIVIDUAL,3 years,Department of Health and Human Services,A,RENT,11-01-2021,15-04-2021,13-06-2021,Fully Paid,13-07-2021,804060,credit card,A2," 36 months",Verified,180000,0.2177,339.67,0.0579,11200,53,12183
615639,GA,INDIVIDUAL,3 years,AT&T,A,RENT,10-11-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,789454,credit card,A3," 36 months",Verified,39184,0.23,183,0.0617,6000,25,6478
783614,VA,INDIVIDUAL,3 years,Northrop Grumman Information Systems,A,RENT,11-06-2021,14-04-2021,14-05-2021,Fully Paid,14-06-2021,986748,credit card,A4," 36 months",Verified,80000,0.156,622.04,0.0749,20000,23,22372
1014640,OH,INDIVIDUAL,3 years,Buckeye Cable,A,RENT,11-11-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,1242040,credit card,A4," 36 months",Verified,27900,0.2185,332.46,0.079,10625,11,11969
968633,MA,INDIVIDUAL,3 years,Harvard University,A,RENT,11-10-2021,15-11-2021,14-08-2021,Fully Paid,14-09-2021,1189618,credit card,A4," 36 months",Verified,30000,0.1408,125.17,0.079,4000,17,4503
723685,CA,INDIVIDUAL,3 years,O'Reilly Auto Parts,A,RENT,11-04-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,918699,credit card,A5," 36 months",Verified,22000,0.0725,280.62,0.0766,9000,7,9945
874327,VA,INDIVIDUAL,3 years,United States Patent & Trademark Office,A,RENT,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,1088736,credit card,A5," 36 months",Verified,60682,0.0783,273.02,0.0849,8650,12,9829
526929,AZ,INDIVIDUAL,3 years,Goodrich Corporation,A,RENT,10-06-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,681617,credit card,A5," 36 months",Verified,66000,0.1676,267.46,0.0788,8550,20,9495
529320,CA,INDIVIDUAL,3 years,Yahoo!,A,RENT,10-06-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,684522,credit card,A5," 36 months",Verified,103000,0.1817,580.27,0.0788,18550,24,20891
885388,OR,INDIVIDUAL,3 years,Mentor Graphics Corp,A,RENT,11-09-2021,14-09-2021,14-10-2021,Fully Paid,14-11-2021,1101063,credit card,A5," 36 months",Verified,67550,0.2439,222.28,0.089,7000,21,8002
608417,CA,INDIVIDUAL,4 years,Department of Defense,A,RENT,10-11-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,780485,credit card,A3," 36 months",Verified,50000,0.1706,305,0.0617,10000,21,10981
894438,IL,INDIVIDUAL,4 years,Superfund Asset Management,A,RENT,11-10-2021,14-10-2021,14-10-2021,Fully Paid,14-11-2021,1111623,credit card,A4," 36 months",Verified,140000,0.1018,625.81,0.079,20000,13,22529
521763,NY,INDIVIDUAL,4 years,Liberty Mutual Group,A,RENT,10-05-2021,16-04-2021,13-06-2021,Fully Paid,13-07-2021,674786,credit card,A4," 36 months",Verified,82150,0.0619,155.56,0.0751,5000,19,5600
653781,MT,INDIVIDUAL,4 years,"DIRECTV, Inc",A,RENT,11-01-2021,14-01-2021,14-02-2021,Fully Paid,14-03-2021,836138,credit card,A4," 36 months",Verified,19800,0.2,248.08,0.0729,8000,12,8931
455697,NM,INDIVIDUAL,4 years,Orphic Workshop,A,RENT,09-11-2021,12-03-2021,10-12-2021,Fully Paid,10-01-2022,565294,credit card,A5," 36 months",Verified,30000,0.118,274.83,0.0894,8650,21,9362
1039410,CA,INDIVIDUAL,4 years,Pitney Bowes,A,RENT,11-11-2021,16-03-2021,14-12-2021,Fully Paid,14-01-2022,1269341,credit card,A5," 36 months",Verified,60000,0.1062,228.63,0.089,7200,7,8230
