id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
437519,DC,INDIVIDUAL,2 years,R E LEE ELECTRIC CO. INC.,A,RENT,09-09-2021,16-05-2021,11-03-2021,Fully Paid,11-04-2021,525148,Debt consolidation,A4," 36 months",Source Verified,24000,0.2185,126.45,0.0859,4000,12,4395
785626,VA,INDIVIDUAL,2 years,ExxonMobil,A,RENT,11-06-2021,15-09-2021,12-07-2021,Fully Paid,12-08-2021,988954,Debt consolidation,A4," 36 months",Source Verified,99100,0.1573,217.72,0.0749,7000,24,7451
570784,TX,INDIVIDUAL,2 years,Pizza Hut,A,RENT,10-09-2021,14-12-2021,13-09-2021,Fully Paid,13-10-2021,734215,Debt consolidation,A5," 36 months",Source Verified,31200,0.1196,218.97,0.0788,7000,8,7881
997828,MI,INDIVIDUAL,2 years,US Signal Company,A,RENT,11-10-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,1222935,Debt consolidation,A5," 36 months",Source Verified,35000,0.1101,79.39,0.089,2500,14,2858
683311,OR,INDIVIDUAL,2 years,PECI,A,RENT,11-03-2021,16-04-2021,14-03-2021,Fully Paid,14-04-2021,872617,Debt consolidation,A5," 36 months",Source Verified,35000,0.1426,224.5,0.0766,7200,13,8082
1035203,AZ,INDIVIDUAL,2 years,Scottsdale Healthcare Medical Center,A,RENT,11-11-2021,15-02-2021,14-12-2021,Fully Paid,14-01-2022,1264842,Debt consolidation,A5," 36 months",Source Verified,55000,0.1471,190.52,0.089,6000,27,6859
500240,NV,INDIVIDUAL,2 years,Washoe County School District,A,RENT,10-04-2021,16-05-2021,10-12-2021,Fully Paid,10-01-2022,642396,Debt consolidation,A5," 36 months",Source Verified,76000,0.1686,469.21,0.0788,15000,27,15719
984924,IL,INDIVIDUAL,3 years,MOL AMERICA INC.,A,RENT,11-10-2021,14-02-2021,13-01-2021,Fully Paid,13-02-2021,1208778,Debt consolidation,A2," 36 months",Source Verified,55000,0.2158,445.21,0.0662,14500,35,15483
819512,NH,INDIVIDUAL,3 years,,A,RENT,11-07-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,1027634,Debt consolidation,A4," 36 months",Source Verified,40000,0.0849,286.14,0.0749,9200,13,10283
983893,CA,INDIVIDUAL,3 years,La Clinica De La Raza,A,RENT,11-10-2021,14-10-2021,14-10-2021,Fully Paid,14-11-2021,1207257,Debt consolidation,A4," 36 months",Source Verified,155000,0.0598,250.33,0.079,8000,36,9012
372733,PA,INDIVIDUAL,3 years,SNL Financial,A,RENT,09-01-2021,09-08-2021,09-08-2021,Fully Paid,09-09-2021,391870,Debt consolidation,A4," 36 months",Source Verified,120000,0.0593,319.47,0.0932,10000,26,10503
604161,VA,INDIVIDUAL,3 years,Central Intelligence Agency,A,RENT,10-11-2021,13-11-2021,12-05-2021,Fully Paid,12-06-2021,775165,Debt consolidation,A4," 36 months",Source Verified,53352,0.2272,338.88,0.0654,17500,38,11895
871234,OH,INDIVIDUAL,3 years,lormarautogroup,A,RENT,11-09-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1085306,Debt consolidation,A5," 36 months",Source Verified,48000,0.1205,252.51,0.0849,8000,8,9090
807043,IL,INDIVIDUAL,3 years,Northern Trust,A,RENT,11-07-2021,14-04-2021,12-06-2021,Fully Paid,12-07-2021,1013540,Debt consolidation,A5," 36 months",Source Verified,69000,0.1814,473.45,0.0849,15000,16,15944
994273,CT,INDIVIDUAL,3 years,PSAV - Presentation Services,A,RENT,11-10-2021,14-10-2021,14-11-2021,Fully Paid,14-12-2021,1218691,Debt consolidation,A5," 36 months",Source Verified,38400,0.0897,198.46,0.089,6250,9,7144
436955,OH,INDIVIDUAL,3 years,Euthenics  Inc.,A,RENT,09-08-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,524123,Debt consolidation,A5," 36 months",Source Verified,50760,0.2149,285.95,0.0894,9000,12,10294
437224,CA,INDIVIDUAL,3 years,Littler Mendelson  PC,A,RENT,09-09-2021,12-10-2021,12-01-2021,Fully Paid,12-02-2021,524713,Debt consolidation,A5," 36 months",Source Verified,62280,0.0778,476.58,0.0894,15000,34,17032
633221,PA,INDIVIDUAL,3 years,CareFirst Pharmacy,A,RENT,10-12-2021,14-11-2021,14-01-2021,Fully Paid,14-02-2021,811203,Debt consolidation,A5," 36 months",Source Verified,24996,0.2026,262.11,0.0691,8500,26,9436
678533,MA,INDIVIDUAL,4 years,MassDOT,A,RENT,11-03-2021,16-04-2021,13-10-2021,Fully Paid,13-11-2021,866861,Debt consolidation,A1," 36 months",Source Verified,57500,0.0399,162.87,0.0542,5400,15,5852
817669,NY,INDIVIDUAL,4 years,Albany Medical College,A,RENT,11-07-2021,14-07-2021,14-08-2021,Fully Paid,14-09-2021,1025531,Debt consolidation,A1," 36 months",Source Verified,37000,0.2364,171.92,0.0542,5700,29,6189
624760,PA,INDIVIDUAL,4 years,American Institutes for Research,A,RENT,10-12-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,800648,Debt consolidation,A2," 36 months",Source Verified,54996,0.0895,242.62,0.0579,8000,14,8734
652352,NJ,INDIVIDUAL,4 years,Palgrave Macmillan,A,RENT,11-01-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,834332,Debt consolidation,A2," 36 months",Source Verified,30852,0.1431,339.67,0.0579,11200,33,12155
672671,KY,INDIVIDUAL,4 years,Rood & Riddle Equine Hospital,A,RENT,11-02-2021,14-02-2021,14-03-2021,Fully Paid,14-04-2021,859871,Debt consolidation,A3," 36 months",Source Verified,31000,0.1041,308.41,0.0692,10000,38,11103
662662,CT,INDIVIDUAL,4 years,Darien Board of Education,A,RENT,11-02-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,847413,Debt consolidation,A4," 36 months",Source Verified,56000,0.1549,217.07,0.0729,7000,6,7815
1004138,CA,INDIVIDUAL,4 years,American Medical Response,A,RENT,11-10-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,1230769,Debt consolidation,A4," 36 months",Source Verified,58800,0.183,281.62,0.079,9000,16,10092
648781,WA,INDIVIDUAL,4 years,Yakima County Superior Court,A,RENT,11-01-2021,14-03-2021,13-10-2021,Fully Paid,13-11-2021,830009,Debt consolidation,A4," 36 months",Source Verified,45996,0.2484,552.01,0.0654,18000,30,19855
760521,NC,INDIVIDUAL,4 years,Healthcare Services Group,A,RENT,11-05-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,960797,Debt consolidation,A4," 36 months",Source Verified,47800,0.1946,311.02,0.0749,10000,27,11197
556567,CA,INDIVIDUAL,4 years,,A,RENT,10-08-2021,15-12-2021,13-01-2021,Fully Paid,13-02-2021,716668,Debt consolidation,A5," 36 months",Source Verified,45000,0.0755,272.15,0.0788,8700,12,9683
596236,NY,INDIVIDUAL,4 years,steve madden,A,RENT,10-10-2021,13-10-2021,13-11-2021,Fully Paid,13-12-2021,765421,Debt consolidation,A5," 36 months",Source Verified,39000,0.0865,125.13,0.0788,4000,10,4505
968239,WA,INDIVIDUAL,4 years,walmart,A,RENT,11-10-2021,12-04-2021,12-04-2021,Fully Paid,12-05-2021,1189202,Debt consolidation,A5," 36 months",Source Verified,66000,0.0558,635.07,0.089,20000,30,20835
975134,PA,INDIVIDUAL,5 years,Illinois Dept. of Revenue,A,RENT,11-10-2021,16-05-2021,12-07-2021,Fully Paid,12-08-2021,1198041,Debt consolidation,A1," 36 months",Source Verified,85000,0.2294,413.93,0.0603,13600,26,14152
868280,NM,INDIVIDUAL,5 years,american home,A,RENT,11-09-2021,14-11-2021,14-02-2021,Fully Paid,14-03-2021,1081999,Debt consolidation,A2," 36 months",Source Verified,23000,0.0663,73.01,0.0599,2400,12,2618
1017393,CT,INDIVIDUAL,5 years,General Motors LLC,A,RENT,11-11-2021,12-04-2021,12-03-2021,Fully Paid,12-04-2021,1245561,Debt consolidation,A4," 36 months",Source Verified,162000,0.048,453.71,0.079,14500,14,14868
705548,KY,INDIVIDUAL,5 years,AK STEEL,A,RENT,11-03-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,897616,Debt consolidation,A4," 36 months",Source Verified,57600,0.1817,263.59,0.0729,8500,23,9489
546531,MN,INDIVIDUAL,5 years,Decorum Consulting,A,RENT,10-07-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,689345,Debt consolidation,A5," 36 months",Source Verified,31000,0.2114,453.58,0.0788,14500,14,16285
985852,OH,INDIVIDUAL,6 years,USAF,A,RENT,11-10-2021,13-06-2021,13-05-2021,Fully Paid,13-06-2021,1209743,Debt consolidation,A1," 36 months",Source Verified,83203.68,0.2557,429.15,0.0603,14100,28,14961
629500,NY,INDIVIDUAL,6 years,US Army,A,RENT,10-12-2021,16-05-2021,13-02-2021,Fully Paid,13-03-2021,796056,Debt consolidation,A4," 36 months",Source Verified,59448,0.193,242.28,0.0654,12000,21,8651
981596,TX,INDIVIDUAL,6 years,Rice University,A,RENT,11-10-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,1204755,Debt consolidation,A4," 36 months",Source Verified,50000,0.2678,250.33,0.079,8000,34,8993
662657,NY,INDIVIDUAL,6 years,"RS Roofing & Sheet Metal Co, Inc,",A,RENT,11-02-2021,14-08-2021,14-02-2021,Fully Paid,14-03-2021,847408,Debt consolidation,A5," 36 months",Source Verified,33280,0.155,374.16,0.0766,12000,13,13471
710426,TX,INDIVIDUAL,7 years,United States Army,A,RENT,11-04-2021,14-09-2021,11-10-2021,Fully Paid,11-11-2021,903179,Debt consolidation,A3," 36 months",Source Verified,31200,0.1319,107.95,0.0692,3500,9,3613
825863,GA,INDIVIDUAL,7 years,U. S. Army,A,RENT,11-07-2021,16-05-2021,14-02-2021,Fully Paid,14-03-2021,1034695,Debt consolidation,A3," 36 months",Source Verified,54000,0.1796,233.86,0.0699,7575,19,8391
614291,MN,INDIVIDUAL,7 years,RBC Wealth Management,A,RENT,10-12-2021,14-07-2021,12-07-2021,Fully Paid,12-08-2021,787522,Debt consolidation,A3," 36 months",Source Verified,60000,0.152,256.2,0.0617,8400,39,9028
1009595,MA,INDIVIDUAL,8 years,whiting-turner contracting co.,A,RENT,11-11-2021,16-04-2021,14-11-2021,Fully Paid,14-12-2021,1236348,Debt consolidation,A2," 36 months",Source Verified,70000,0.1392,206.49,0.0662,6725,19,7433
651015,OH,INDIVIDUAL,8 years,"Joseph, Mann & Creed",A,RENT,11-01-2021,16-05-2021,12-09-2021,Fully Paid,12-10-2021,832790,Debt consolidation,A4," 36 months",Source Verified,96000,0.2125,294.6,0.0729,9500,22,10230
1002377,OH,INDIVIDUAL,9 years,CENTRAL OHIO PRIMARY CARE PHYSICIANS INC,A,RENT,11-10-2021,15-09-2021,14-11-2021,Fully Paid,14-12-2021,1228434,Debt consolidation,A4," 36 months",Source Verified,42000,0.1086,131.42,0.079,4200,15,4731
936708,FL,INDIVIDUAL,< 1 year,ATC Healthcare,A,RENT,11-11-2021,15-12-2021,14-12-2021,Fully Paid,14-01-2022,1157459,Debt consolidation,A2," 36 months",Source Verified,38000,0.1399,368.45,0.0662,12000,21,13264
715004,NC,INDIVIDUAL,< 1 year,Animal Emergency & Trauma Hospital,A,RENT,11-04-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,908488,Debt consolidation,A2," 36 months",Source Verified,14400,0.0683,60.66,0.0579,2000,12,2184
1016001,CA,INDIVIDUAL,< 1 year,Harker Middle School,A,RENT,11-11-2021,13-06-2021,13-05-2021,Fully Paid,13-06-2021,1243481,Debt consolidation,A2," 36 months",Source Verified,36000,0.0943,138.17,0.0662,4500,28,4846
1040361,CO,INDIVIDUAL,< 1 year,Jones Lang LaSalle,A,RENT,11-12-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,1270332,Debt consolidation,A3," 36 months",Source Verified,45204,0.1879,373.33,0.0751,12000,16,13363
1055362,FL,INDIVIDUAL,< 1 year,the shoops at vanderbuilt,A,RENT,11-12-2021,15-10-2021,14-12-2021,Fully Paid,14-01-2022,1286913,Debt consolidation,A3," 36 months",Source Verified,28000,0.1946,248.89,0.0751,8000,15,8960
707103,MD,INDIVIDUAL,< 1 year,Advanced Productions,A,RENT,11-03-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,899415,Debt consolidation,A3," 36 months",Source Verified,50000,0.1598,215.89,0.0692,7000,18,7772
637520,CA,INDIVIDUAL,< 1 year,Mosaic,A,RENT,11-01-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,816643,Debt consolidation,A3," 36 months",Source Verified,30000,0.0328,109.8,0.0617,3600,17,3859
875434,CA,INDIVIDUAL,< 1 year,Credit Karma Inc.,A,RENT,11-09-2021,16-04-2021,13-11-2021,Fully Paid,13-12-2021,1089941,Debt consolidation,A3," 36 months",Source Verified,70000,0.0862,358.13,0.0699,11600,13,12780
676959,NJ,INDIVIDUAL,< 1 year,tension  envelope,A,RENT,11-02-2021,15-02-2021,14-03-2021,Fully Paid,14-04-2021,864997,Debt consolidation,A3," 36 months",Source Verified,42000,0.2106,262.15,0.0692,8500,29,9437
858415,TX,INDIVIDUAL,< 1 year,PSAV,A,RENT,11-08-2021,14-10-2021,14-06-2021,Fully Paid,14-07-2021,1070993,Debt consolidation,A4," 36 months",Source Verified,40000,0.1083,87.09,0.0749,2800,8,3132
738527,VA,INDIVIDUAL,< 1 year,Social Security Administration,A,RENT,11-04-2021,12-12-2021,12-06-2021,Fully Paid,12-07-2021,935924,Debt consolidation,A4," 36 months",Source Verified,117500,0.0574,429.21,0.0749,13800,35,14749
640747,FL,INDIVIDUAL,< 1 year,Pasta Pomodoro,A,RENT,11-01-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,820224,Debt consolidation,A4," 36 months",Source Verified,24000,0.2175,283.68,0.0654,9250,13,10212
658843,MN,INDIVIDUAL,< 1 year,The Art of Shaving,A,RENT,11-01-2021,16-05-2021,14-02-2021,Fully Paid,14-03-2021,842599,Debt consolidation,A5," 36 months",Source Verified,40000,0.0528,187.08,0.0766,6000,18,6735
847364,NY,INDIVIDUAL,< 1 year,Ismael Leyva Architects,A,RENT,11-08-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,1058842,Debt consolidation,A5," 36 months",Source Verified,54000,0.0567,153.09,0.0849,4850,10,5495
1009553,NM,INDIVIDUAL,< 1 year,National research council,A,RENT,11-11-2021,14-10-2021,14-09-2021,Fully Paid,14-10-2021,1236305,Debt consolidation,A5," 36 months",Source Verified,76000,0.0368,158.77,0.089,5000,13,5712
404575,MA,INDIVIDUAL,< 1 year,Google,A,RENT,09-05-2021,11-01-2021,10-12-2021,Fully Paid,10-01-2022,451324,Debt consolidation,A5," 36 months",Source Verified,123000,0.0852,385.14,0.0963,12000,15,13415
669057,NJ,INDIVIDUAL,< 1 year,"WorldWater & Solar Technologies, Inc",A,RENT,11-02-2021,14-06-2021,13-09-2021,Fully Paid,13-10-2021,855477,Debt consolidation,A5," 36 months",Source Verified,60000,0.0706,249.44,0.0766,8000,13,8956
968953,WA,INDIVIDUAL,< 1 year,Axio Research,A,RENT,11-10-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,1190357,Debt consolidation,A5," 36 months",Source Verified,60000,0.0294,140.51,0.089,4425,13,4899
658918,NY,INDIVIDUAL,< 1 year,New York University,A,RENT,11-01-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,842691,Debt consolidation,A5," 36 months",Source Verified,45000,0.1949,374.16,0.0766,12000,25,13470
1027973,AK,INDIVIDUAL,< 1 year,Millenium Hotels and Resorts Anchorage,A,RENT,11-11-2021,14-11-2021,14-12-2021,Fully Paid,14-01-2022,1257348,Debt consolidation,A5," 36 months",Source Verified,25000,0.1459,412.8,0.089,13000,30,14860
615553,NY,INDIVIDUAL,1 year,JP MORGAN CHASE,A,RENT,10-11-2021,16-05-2021,13-12-2021,Fully Paid,13-01-2022,789351,Debt consolidation,A3," 36 months",Source Verified,35000,0.072,148.69,0.0617,8000,21,5353
990585,AZ,INDIVIDUAL,1 year,EAPT SOLUTIONS,A,RENT,11-10-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,1214562,Debt consolidation,A3," 36 months",Source Verified,120000,0.0542,373.33,0.0751,12000,13,13405
863416,CO,INDIVIDUAL,1 year,The Steadman Clinic,A,RENT,11-08-2021,15-09-2021,14-08-2021,Fully Paid,14-09-2021,1076496,Debt consolidation,A3," 36 months",Source Verified,50000,0.1577,308.73,0.0699,10000,18,11112
847103,NJ,INDIVIDUAL,1 year,Janney Montgomery Scott,A,RENT,11-08-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,1058559,Debt consolidation,A3," 36 months",Source Verified,33996,0.293,46.31,0.0699,1500,24,1667
637051,IL,INDIVIDUAL,1 year,Morgan Services,A,RENT,10-12-2021,16-05-2021,13-02-2021,Fully Paid,13-03-2021,816067,Debt consolidation,A4," 36 months",Source Verified,63000,0.1876,480.71,0.0654,15675,21,17137
726815,CA,INDIVIDUAL,1 year,CRC Insurance Services,A,RENT,11-04-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,922264,Debt consolidation,A5," 36 months",Source Verified,75000,0.1965,598.66,0.0766,19200,36,21109
886870,FL,INDIVIDUAL,10+ years,Pasco-Hernando Community College,A,RENT,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1102828,Debt consolidation,A2," 36 months",Source Verified,58000,0.127,153.52,0.0662,5000,16,5527
1048800,AZ,INDIVIDUAL,10+ years,Mayo Clinic,A,RENT,11-12-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,1279969,Debt consolidation,A3," 36 months",Source Verified,43000,0.2051,174.23,0.0751,5600,26,6071
617443,OR,INDIVIDUAL,10+ years,"Associated Mortgage Group, Inc.",A,RENT,10-12-2021,13-05-2021,13-04-2021,Fully Paid,13-05-2021,791601,Debt consolidation,A3," 36 months",Source Verified,120000,0.0398,281.36,0.0617,15000,33,10078
965782,NV,INDIVIDUAL,10+ years,US Army,A,RENT,11-10-2021,14-10-2021,14-10-2021,Fully Paid,14-11-2021,1186412,Debt consolidation,A4," 36 months",Source Verified,112140,0.0572,675.87,0.079,21600,33,24331
435743,MN,INDIVIDUAL,2 years,Vector Wealth Management,A,RENT,09-08-2021,16-04-2021,12-09-2021,Fully Paid,12-10-2021,520908,Debt consolidation,A4," 36 months",Source Verified,40000,0.0687,221.28,0.0859,7000,25,7966
891797,IL,INDIVIDUAL,2 years,Big Hollow Primary School,A,RENT,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1108662,Debt consolidation,A5," 36 months",Source Verified,44004,0.1271,158.77,0.089,5000,13,5716
677048,WA,INDIVIDUAL,2 years,Franciscan Health Systems,A,RENT,11-02-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,865097,Debt consolidation,A5," 36 months",Source Verified,105000,0.2115,430.29,0.0766,13800,20,15394
496791,NJ,INDIVIDUAL,2 years,altman group,A,RENT,10-03-2021,16-05-2021,13-04-2021,Fully Paid,13-05-2021,636654,Debt consolidation,A5," 36 months",Source Verified,42000,0.174,218.97,0.0788,7000,16,7883
389563,MD,INDIVIDUAL,2 years,Human Genome Sciences,A,RENT,09-04-2021,16-05-2021,12-03-2021,Fully Paid,12-04-2021,423897,Debt consolidation,A5," 36 months",Source Verified,40000,0.1281,320.95,0.0963,10000,19,11550
711678,UT,INDIVIDUAL,2 years,"Educational Impact, Inc.",A,RENT,11-03-2021,16-05-2021,12-10-2021,Fully Paid,12-11-2021,904659,Debt consolidation,A5," 36 months",Source Verified,38000,0.1033,576.83,0.0766,18500,51,20162
665972,IL,INDIVIDUAL,3 years,Forsythe Technology,A,RENT,11-02-2021,16-01-2021,13-04-2021,Fully Paid,13-05-2021,851461,Debt consolidation,A4," 36 months",Source Verified,42500,0.244,201.57,0.0729,6500,31,7191
676502,CA,INDIVIDUAL,3 years,Stubbs Alderton & Markiles,A,RENT,11-03-2021,16-04-2021,13-07-2021,Fully Paid,13-08-2021,864506,Debt consolidation,A5," 36 months",Source Verified,80000,0.2025,311.8,0.0766,10000,31,11156
968860,FL,INDIVIDUAL,3 years,enterprise rent a car,A,RENT,11-10-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,1189858,Debt consolidation,A5," 36 months",Source Verified,15000,0.1496,157.18,0.089,4950,25,5343
884911,NJ,INDIVIDUAL,4 years,Sears Holding Corp,A,RENT,11-09-2021,14-11-2021,12-04-2021,Fully Paid,12-05-2021,1100493,Debt consolidation,A1," 36 months",Source Verified,32000,0.1868,325.67,0.0603,10700,24,11002
726602,AZ,INDIVIDUAL,5 years,Fed Ex,A,RENT,11-04-2021,13-04-2021,13-03-2021,Fully Paid,13-04-2021,922026,Debt consolidation,A5," 36 months",Source Verified,44000,0.0205,74.84,0.0766,2400,9,2652
543142,CA,INDIVIDUAL,5 years,Intel,A,RENT,10-07-2021,11-04-2021,11-04-2021,Fully Paid,11-05-2021,700783,Debt consolidation,A5," 36 months",Source Verified,64800,0.1398,312.82,0.0788,10000,26,10480
434850,CA,INDIVIDUAL,6 years,Mothers' Club Community Center,A,RENT,09-08-2021,11-02-2021,11-03-2021,Fully Paid,11-04-2021,519177,Debt consolidation,A4," 36 months",Source Verified,62004,0.1111,442.55,0.0859,14000,34,15085
838845,CA,INDIVIDUAL,7 years,Agilent Technologies,A,RENT,11-08-2021,15-09-2021,14-08-2021,Fully Paid,14-09-2021,1048966,Debt consolidation,A1," 36 months",Source Verified,44000,0.15,150.8,0.0542,5000,13,5429
995551,FL,INDIVIDUAL,7 years,"PSS World Medical, Inc",A,RENT,11-10-2021,16-05-2021,12-04-2021,Fully Paid,12-05-2021,1220124,Debt consolidation,A4," 36 months",Source Verified,175000,0.1072,187.75,0.079,6000,41,6188
871686,NC,INDIVIDUAL,7 years,Piedmont Airlines,A,RENT,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,1085818,Debt consolidation,A4," 36 months",Source Verified,50000,0.1567,637.59,0.0749,20500,32,22953
570811,CA,INDIVIDUAL,7 years,Effective Graphics,A,RENT,10-08-2021,14-12-2021,13-09-2021,Fully Paid,13-10-2021,734244,Debt consolidation,A5," 36 months",Source Verified,60000,0.1534,437.94,0.0788,14000,20,15767
662361,NJ,INDIVIDUAL,8 years,Newark Public Schools,A,RENT,11-02-2021,14-07-2021,14-02-2021,Fully Paid,14-03-2021,847036,Debt consolidation,A2," 36 months",Source Verified,42000,0.1809,212.29,0.0579,7000,34,7642
630833,NY,INDIVIDUAL,8 years,DR. CHARLES JACKSON,A,RENT,10-12-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,808174,Debt consolidation,A3," 36 months",Source Verified,42000,0.1109,305,0.0617,10000,13,10980
811729,LA,INDIVIDUAL,8 years,Monterey Symphony Orchestra,A,RENT,11-07-2021,15-05-2021,14-07-2021,Fully Paid,14-08-2021,1018803,Debt consolidation,A5," 36 months",Source Verified,50000,0.2359,220.95,0.0849,7000,27,7954
1054235,MN,INDIVIDUAL,9 years,McDonalds,A,RENT,11-12-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,1285868,Debt consolidation,A3," 36 months",Source Verified,54600,0.1512,248.89,0.0751,8000,31,8905
763043,NY,INDIVIDUAL,< 1 year,USFWS,A,RENT,11-05-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,963616,Debt consolidation,A2," 36 months",Source Verified,43738,0.2146,136.88,0.0599,4500,17,4928
838362,CA,INDIVIDUAL,< 1 year,Union Bank Of California,A,RENT,11-08-2021,16-04-2021,14-09-2021,Fully Paid,14-10-2021,1048438,Debt consolidation,A3," 36 months",Source Verified,62000,0.1043,228.46,0.0699,7400,30,8224
561374,NY,INDIVIDUAL,< 1 year,Duane Reade,A,RENT,10-08-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,722472,Debt consolidation,A3," 36 months",Source Verified,60000,0.0434,154.71,0.0714,5000,9,5570
749324,NY,INDIVIDUAL,< 1 year,United Activities Unlimited,A,RENT,11-05-2021,16-04-2021,14-05-2021,Fully Paid,14-06-2021,948549,Debt consolidation,A5," 36 months",Source Verified,18000,0.0627,71.02,0.0849,2250,5,2557
1012129,MN,INDIVIDUAL,< 1 year,Optimus Editorial,A,RENT,11-11-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,1239251,Debt consolidation,A5," 36 months",Source Verified,35000,0.0816,158.77,0.089,5000,17,5612
577208,NY,INDIVIDUAL,< 1 year,Aerotek,A,RENT,10-09-2021,13-01-2021,12-08-2021,Fully Paid,12-09-2021,742278,Debt consolidation,A5," 36 months",Source Verified,45000,0.0488,156.41,0.0788,5000,10,5540
979032,KY,INDIVIDUAL,< 1 year,Florence  and  Hutcheson Consulting Engineers,A,RENT,11-10-2021,13-10-2021,13-05-2021,Fully Paid,13-06-2021,1202118,Debt consolidation,A5," 36 months",Source Verified,47000,0.1759,158.77,0.089,5000,15,5534
